"","Sample","Treatment","Replicate","Colony","Core","Date","C.Ssid","D.Ssid","TotalSH","logC.SH","logD.SH","logSH","D.Prp","Community"
"466","22-11_2017-11-15","N","R1","22","22-11",2017-11-15,0,0.00267123070406256,0.00267123070406256,NA,-2.57328860199191,-2.57328860199191,1,"D"
"467","22-17_2017-11-15","N","R1","22","22-17",2017-11-15,0,0.00144305801269872,0.00144305801269872,NA,-2.84071620938571,-2.84071620938571,1,"D"
"468","22-24_2017-11-15","N","R1","22","22-24",2017-11-15,0,0.00200006119176367,0.00200006119176367,NA,-2.69895671691664,-2.69895671691664,1,"D"
"469","23-55_2017-11-15","N","R1","23","23-55",2017-11-15,0,0.00211677295629451,0.00211677295629451,NA,-2.67432572162931,-2.67432572162931,1,"D"
"470","23-58_2017-11-15","N","R1","23","23-58",2017-11-15,0,0.00352384713293899,0.00352384713293899,NA,-2.45298293986301,-2.45298293986301,1,"D"
"471","23-61_2017-11-15","N","R1","23","23-61",2017-11-15,3.14316885257928e-06,0.00223846418464486,0.00224160735349744,-5.50263228784221,-2.65004984992272,-2.64944045737141,0.998597805789816,"D"
"472","23-66_2017-11-15","N","R1","23","23-66",2017-11-15,0,0.00153930432433537,0.00153930432433537,NA,-2.81267551056885,-2.81267551056885,1,"D"
"473","24-3_2017-11-15","N","R1","24","24-3",2017-11-15,0.000126653666308105,2.18063117983816e-05,0.000148459978106486,-3.89738223394819,-4.66141778242957,-3.82839060782909,0.146883436711412,"C"
"474","24-7_2017-11-15","N","R1","24","24-7",2017-11-15,0.000113123544006047,7.02503851037015e-05,0.000183373929109749,-3.9464469974814,-4.15335129066909,-3.73666240938907,0.383099088538681,"C"
"475","30-1_2017-11-15","Control","R1","30","30-1",2017-11-15,0.000128000846503576,0,0.000128000846503576,-3.89278715823794,NA,-3.89278715823794,0,"C"
"476","24-10_2017-11-15","N","R1","24","24-10",2017-11-15,0.000142549127952365,0.000205783125662516,0.000348332253614881,-3.84603543515308,-3.68659024051681,-3.45800631044434,0.590766785237268,"D"
"477","24-14_2017-11-15","N","R1","24","24-14",2017-11-15,9.49108736449499e-05,4.19635032630956e-05,0.000136874376908045,-4.02268402894809,-4.37712826251086,-3.86367784484604,0.306584067895245,"C"
"478","27-5_2017-11-15","N","R1","27","27-5",2017-11-15,1.80099000287999e-06,0.00115998171349691,0.00116178270349979,-5.74448869790012,-2.93554885714376,-2.93487509354279,0.99844980477205,"D"
"479","30-4_2017-11-15","Control","R1","30","30-4",2017-11-15,9.11033877002837e-05,0,9.11033877002837e-05,-4.04046547338721,NA,-4.04046547338721,0,"C"
"480","30-8_2017-11-15","Control","R1","30","30-8",2017-11-15,0.000116710981119752,0,0.000116710981119752,-3.93288828006987,NA,-3.93288828006987,0,"C"
"481","30-12_2017-11-15","Control","R1","30","30-12",2017-11-15,6.7359015034359e-05,0,6.7359015034359e-05,-4.17160427198748,NA,-4.17160427198748,0,"C"
"482","20-2_2017-11-15","N","R1","20","20-2",2017-11-15,0.000572269188076962,0,0.000572269188076962,-3.24239963659796,NA,-3.24239963659796,0,"C"
"483","20-8_2017-11-15","N","R1","20","20-8",2017-11-15,4.00151519880066e-05,0,4.00151519880066e-05,-4.39777552920293,NA,-4.39777552920293,0,"C"
"484","20-15_2017-11-15","N","R1","20","20-15",2017-11-15,4.6008165272801e-05,1.07617067399508e-05,5.67698720127518e-05,-4.33716508531347,-4.96811884679579,-4.24588208488712,0.189567218639025,"C"
"485","20-22_2017-11-15","N","R1","20","20-22",2017-11-15,2.034653419003e-05,0,2.034653419003e-05,-4.69150955746253,NA,-4.69150955746253,0,"C"
"486","27-12_2017-11-15","N","R1","27","27-12",2017-11-15,5.81676683288552e-07,0.00277049649650933,0.00277107817319262,-6.23531834469755,-2.55744239470012,-2.55735122242877,0.999790090121269,"D"
"487","30-13_2017-11-15","N","R1","30","30-13",2017-11-15,0.000127415480785832,0,0.000127415480785832,-3.8947778026803,NA,-3.8947778026803,0,"C"
"488","20-3_2017-11-15","NP","R1","20","20-3",2017-11-15,2.88500711564409e-05,0,2.88500711564409e-05,-4.5398531113536,NA,-4.5398531113536,0,"C"
"489","20-17_2017-11-15","NP","R1","20","20-17",2017-11-15,5.70146788334177e-05,0,5.70146788334177e-05,-4.2440133177372,NA,-4.2440133177372,0,"C"
"490","20-23_2017-11-15","NP","R1","20","20-23",2017-11-15,5.52815748657783e-05,0,5.52815748657783e-05,-4.25741959324285,NA,-4.25741959324285,0,"C"
"491","22-6_2017-11-15","NP","R1","22","22-6",2017-11-15,0,0.00259081964458632,0.00259081964458632,NA,-2.58656281861865,-2.58656281861865,1,"D"
"492","22-18_2017-11-15","NP","R1","22","22-18",2017-11-15,0,0.00403862933497943,0.00403862933497943,NA,-2.39376600450768,-2.39376600450768,1,"D"
"493","22-25_2017-11-15","NP","R1","22","22-25",2017-11-15,0,0.0025544747243773,0.0025544747243773,NA,-2.59269839015055,-2.59269839015055,1,"D"
"494","23-56_2017-11-15","NP","R1","23","23-56",2017-11-15,0,0.00127529357398385,0.00127529357398385,NA,-2.89438982865352,-2.89438982865352,1,"D"
"495","27-21_2017-11-15","N","R1","27","27-21",2017-11-15,7.01889081447302e-06,0.000821715201429089,0.000828734092243562,-5.15373151339925,-3.08527867866383,-3.08158479489745,0.991530587579098,"D"
"496","23-59_2017-11-15","NP","R1","23","23-59",2017-11-15,0,0.00237773400295559,0.00237773400295559,NA,-2.62383673151296,-2.62383673151296,1,"D"
"497","23-63_2017-11-15","NP","R1","23","23-63",2017-11-15,2.98965091711168e-06,0.00293055218366392,0.00293354183458103,-5.52437951857281,-2.53305054083227,-2.53260771402745,0.998980873263211,"D"
"498","23-67_2017-11-15","NP","R1","23","23-67",2017-11-15,2.27077328551503e-06,0.0020510801934754,0.00205335096676091,-5.64382622366877,-2.68801735918161,-2.68753681297695,0.998894113416423,"D"
"499","27-45_2017-11-15","N","R1","27","27-45",2017-11-15,2.69414905777932e-07,0.000907910931209251,0.000908180346115029,-6.5695783799641,-3.04195675498297,-3.04182790087829,0.999703346469751,"D"
"500","28-3_2017-11-15","N","R1","28","28-3",2017-11-15,1.34652153144091e-05,0.00287590625824677,0.00288937147356117,-4.87078669764704,-2.541225274127,-2.53919661926806,0.995339742418854,"D"
"501","28-6_2017-11-15","N","R1","28","28-6",2017-11-15,3.36471521009584e-05,0.000657860370873475,0.000691507522974433,-4.47305168862217,-3.18186627446213,-3.16020309079905,0.951342319522094,"D"
"502","28-9_2017-11-15","N","R1","28","28-9",2017-11-15,6.62339739667741e-05,0.0219740173977264,0.0220402513716932,-4.17891918697236,-1.65809053597143,-1.65678345661169,0.996994863041724,"D"
"503","30-2_2017-11-15","N","R1","30","30-2",2017-11-15,7.07719303964786e-05,0,7.07719303964786e-05,-4.15013895828615,NA,-4.15013895828615,0,"C"
"504","30-5_2017-11-15","N","R1","30","30-5",2017-11-15,0.000109069723325139,0,0.000109069723325139,-3.9622957885287,NA,-3.9622957885287,0,"C"
"505","30-9_2017-11-15","N","R1","30","30-9",2017-11-15,0.000117839322229362,0,0.000117839322229362,-3.92870976406847,NA,-3.92870976406847,0,"C"
"506","24-5_2017-11-15","NP","R1","24","24-5",2017-11-15,0.000127164313148887,0.000233094689382531,0.000360259002531418,-3.89563475014234,-3.63246762093732,-3.44338515777041,0.647019748971306,"D"
"507","28-7_2017-11-15","NP","R1","28","28-7",2017-11-15,3.76879780081061e-05,0.0009005070731045,0.000938195051112606,-4.42379716219163,-3.04551287163047,-3.02770686224385,0.959829272214331,"D"
"508","28-10_2017-11-15","NP","R1","28","28-10",2017-11-15,1.11525996409036e-05,0.000622473436919344,0.000633626036560248,-4.95262388794276,-3.20587917667478,-3.19816698529779,0.98239876678451,"D"
"509","30-3_2017-11-15","NP","R1","30","30-3",2017-11-15,5.07981210047799e-05,0,5.07981210047799e-05,-4.29415235173868,NA,-4.29415235173868,0,"C"
"510","30-7_2017-11-15","NP","R1","30","30-7",2017-11-15,4.64196587980251e-05,0,4.64196587980251e-05,-4.33329805609638,NA,-4.33329805609638,0,"C"
"511","30-10_2017-11-15","NP","R1","30","30-10",2017-11-15,2.9050782286e-05,0,2.9050782286e-05,-4.53684216833669,NA,-4.53684216833669,0,"C"
"512","30-14_2017-11-15","NP","R1","30","30-14",2017-11-15,5.26800873758888e-05,0,5.26800873758888e-05,-4.27835351338309,NA,-4.27835351338309,0,"C"
"513","20-26_2017-11-15","Control","R2","20","20-26",2017-11-15,0.000143011982676298,0,0.000143011982676298,-3.84462757237989,NA,-3.84462757237989,0,"C"
"514","20-32_2017-11-15","Control","R2","20","20-32",2017-11-15,0.000137086234477641,0,0.000137086234477641,-3.86300615272724,NA,-3.86300615272724,0,"C"
"515","20-38_2017-11-15","Control","R2","20","20-38",2017-11-15,0.000101377807984934,0,0.000101377807984934,-3.99405710342964,NA,-3.99405710342964,0,"C"
"516","20-45_2017-11-15","Control","R2","20","20-45",2017-11-15,4.40128296577639e-05,0,4.40128296577639e-05,-4.35642070902743,NA,-4.35642070902743,0,"C"
"517","22-26_2017-11-15","Control","R2","22","22-26",2017-11-15,0,0.00125624184513623,0.00125624184513623,NA,-2.90092674443849,-2.90092674443849,1,"D"
"518","22-32_2017-11-15","Control","R2","22","22-32",2017-11-15,5.77111692002899e-06,0.00437908029379154,0.00438485141071156,-5.2387401270067,-2.35861709161288,-2.35804511896873,0.998683851200538,"D"
"519","22-35_2017-11-15","Control","R2","22","22-35",2017-11-15,8.66026039669859e-06,0.00552687260936805,0.00553553286976475,-5.0624690494204,-2.25752054549351,-2.25684056606633,0.998435514592642,"D"
"520","24-11_2017-11-15","NP","R1","24","24-11",2017-11-15,0.000438957053293771,0.000271312780013389,0.00071026983330716,-3.35757796820871,-3.56652974859531,-3.14857663036026,0.381985503664293,"C"
"521","24-15_2017-11-15","NP","R1","24","24-15",2017-11-15,0.000200001699719463,1.07991908928139e-05,0.000210800890612277,-3.69896631345778,-4.96660878191578,-3.67612755860569,0.051229341875394,"C"
"522","27-6_2017-11-15","NP","R1","27","27-6",2017-11-15,5.01152854353302e-07,0.00070044406278417,0.000700945215638524,-6.30002979174267,-3.15462654159757,-3.15431592422399,0.999285032776924,"D"
"523","27-18_2017-11-15","NP","R1","27","27-18",2017-11-15,2.41400407658343e-06,0.00109414354315045,0.00109655754722704,-5.61726200083511,-2.96092569819572,-2.95996857165874,0.997798561431921,"D"
"524","27-27_2017-11-15","NP","R1","27","27-27",2017-11-15,0,0.000980021664829114,0.000980021664829114,NA,-3.0087643234792,-3.0087643234792,1,"D"
"525","27-46_2017-11-15","NP","R1","27","27-46",2017-11-15,0,0.000750257672468109,0.000750257672468109,NA,-3.12478955459218,-3.12478955459218,1,"D"
"526","28-4_2017-11-15","NP","R1","28","28-4",2017-11-15,4.37035167781456e-05,0.000576992432220221,0.000620695948998367,-4.3594836143822,-3.23882988297347,-3.20712108904895,0.929589492490371,"D"
"527","23-54_2017-12-14","Control","R1","23","23-54",2017-12-14,0,0.136238072452094,0.136238072452094,NA,-0.865701509564988,-0.865701509564988,1,"D"
"528","23-57_2017-12-14","Control","R1","23","23-57",2017-12-14,0,0.042891705155561,0.042891705155561,NA,-1.3676266880829,-1.3676266880829,1,"D"
"529","23-60_2017-12-14","Control","R1","23","23-60",2017-12-14,0,0.0923641381705363,0.0923641381705363,NA,-1.03449661771708,-1.03449661771708,1,"D"
"530","23-65_2017-12-14","Control","R1","23","23-65",2017-12-14,2.68610034565369e-05,0.0647428317619865,0.064769692765443,-4.57087776726311,-1.18880830907757,-1.18862816301387,0.999585284377466,"D"
"531","24-2_2017-12-14","Control","R1","24","24-2",2017-12-14,0.00329662978685943,0,0.00329662978685943,-2.48192982160166,NA,-2.48192982160166,0,"C"
"532","24-6_2017-12-14","Control","R1","24","24-6",2017-12-14,0.00221418388049226,0,0.00221418388049226,-2.65478631526983,NA,-2.65478631526983,0,"C"
"533","24-9_2017-12-14","Control","R1","24","24-9",2017-12-14,0.00294709689225248,0.000679740233884573,0.00362683712613705,-2.53060558553492,-3.16765702338814,-2.44047194726164,0.187419564277088,"C"
"534","24-12_2017-12-14","Control","R1","24","24-12",2017-12-14,0.00384222246529347,7.45609267599399e-05,0.00391678339205341,-2.41541749302657,-4.12748870252872,-2.40707044536229,0.0190362650411594,"C"
"535","27-3_2017-12-14","Control","R1","27","27-3",2017-12-14,0,0.0178283290727074,0.0178283290727074,NA,-1.74888935836744,-1.74888935836744,1,"D"
"536","27-9_2017-12-14","Control","R1","27","27-9",2017-12-14,0,0.0231532580558243,0.0231532580558243,NA,-1.63538788775154,-1.63538788775154,1,"D"
"537","20-1_2017-12-14","Control","R1","20","20-1",2017-12-14,0.000879842347666382,0.000908560539219052,0.00178840288688543,-3.05559513884105,-3.04164612947558,-2.74753463775424,0.508029005031043,"D"
"538","27-19_2017-12-14","Control","R1","27","27-19",2017-12-14,2.74641564814717e-05,0.0574431546552648,0.0574706188117463,-4.56123373511223,-1.24076171758621,-1.24055412659903,0.999522118309332,"D"
"539","27-28_2017-12-14","Control","R1","27","27-28",2017-12-14,0.00022665769672238,0.012022204735534,0.0122488624322563,-3.6446295288122,-1.92001588036378,-1.91190424291857,0.981495612512922,"D"
"540","28-2_2017-12-14","Control","R1","28","28-2",2017-12-14,6.62649796476127e-05,0.00989540771733288,0.00996167269698049,-4.1787159310828,-2.0045663069917,-2.00166773164905,0.993348006739099,"D"
"541","20-4_2017-12-14","Control","R1","20","20-4",2017-12-14,0.00354945237584733,0,0.00354945237584733,-2.44983864652052,NA,-2.44983864652052,0,"C"
"542","20-13_2017-12-14","Control","R1","20","20-13",2017-12-14,0.00255498388568257,0,0.00255498388568257,-2.59261183462172,NA,-2.59261183462172,0,"C"
"543","20-19_2017-12-14","Control","R1","20","20-19",2017-12-14,0.000974941312180553,0,0.000974941312180553,-3.01102152641763,NA,-3.01102152641763,0,"C"
"544","22-2_2017-12-14","Control","R1","22","22-2",2017-12-14,0,0.0311465553737157,0.0311465553737157,NA,-1.50658997677071,-1.50658997677071,1,"D"
"545","22-8_2017-12-14","Control","R1","22","22-8",2017-12-14,0,0.0315899782475585,0.0315899782475585,NA,-1.50045067314419,-1.50045067314419,1,"D"
"546","22-16_2017-12-14","Control","R1","22","22-16",2017-12-14,0,0.0866303279597772,0.0866303279597772,NA,-1.0623300414725,-1.0623300414725,1,"D"
"547","22-21_2017-12-14","Control","R1","22","22-21",2017-12-14,0,0.0371902724699055,0.0371902724699055,NA,-1.42957063982487,-1.42957063982487,1,"D"
"548","28-5_2017-12-14","Control","R1","28","28-5",2017-12-14,0.00129738469901429,0.0259855327161562,0.0272829174151705,-2.88693122832104,-1.58526837550013,-1.56410919158281,0.952446995338816,"D"
"549","20-22_2017-12-14","N","R1","20","20-22",2017-12-14,0.000741385226042831,0,0.000741385226042831,-3.12995607262532,NA,-3.12995607262532,0,"C"
"550","22-3_2017-12-14","N","R1","22","22-3",2017-12-14,0,0.109121162251435,0.109121162251435,NA,-0.962091016984732,-0.962091016984732,1,"D"
"551","22-11_2017-12-14","N","R1","22","22-11",2017-12-14,0,0.0442477865468989,0.0442477865468989,NA,-1.35410844958788,-1.35410844958788,1,"D"
"552","22-17_2017-12-14","N","R1","22","22-17",2017-12-14,0,0.0598419393584137,0.0598419393584137,NA,-1.22299434029384,-1.22299434029384,1,"D"
"553","22-24_2017-12-14","N","R1","22","22-24",2017-12-14,9.45622489685403e-06,0.0418140542396695,0.0418235104645663,-5.02428220753925,-1.3786777217451,-1.37857951739579,0.999773901693286,"D"
"554","23-55_2017-12-14","N","R1","23","23-55",2017-12-14,0,0.174311911402608,0.174311911402608,NA,-0.758672934865493,-0.758672934865493,1,"D"
"555","23-58_2017-12-14","N","R1","23","23-58",2017-12-14,0,0.0342910082503135,0.0342910082503135,NA,-1.46481974524055,-1.46481974524055,1,"D"
"556","23-61_2017-12-14","N","R1","23","23-61",2017-12-14,0,0.107238118314421,0.107238118314421,NA,-0.969650815099764,-0.969650815099764,1,"D"
"557","23-66_2017-12-14","N","R1","23","23-66",2017-12-14,0,0.0591907490326919,0.0591907490326919,NA,-1.22774616418921,-1.22774616418921,1,"D"
"558","24-3_2017-12-14","N","R1","24","24-3",2017-12-14,0.00687020136484015,0.00202982979637825,0.0089000311612184,-2.1630305336308,-2.69254037666448,-2.05060847277964,0.228069965105647,"C"
"559","28-8_2017-12-14","Control","R1","28","28-8",2017-12-14,0.000252285804014899,0.00775758545988246,0.00800987126389736,-3.59810718630941,-2.11027343139949,-2.09637446391929,0.968503138726833,"D"
"560","24-7_2017-12-14","N","R1","24","24-7",2017-12-14,0.00503681150239283,0.00129596568897135,0.00633277719136419,-2.29784430187258,-2.88740649637257,-2.19840579166055,0.204644131604476,"C"
"561","24-10_2017-12-14","N","R1","24","24-10",2017-12-14,0.00334104628913939,0.00274748944947971,0.00608853573861911,-2.47611750730753,-2.5610639666175,-2.21548714038838,0.451256191542509,"C"
"562","24-14_2017-12-14","N","R1","24","24-14",2017-12-14,0.002681996233631,0.00237882977852991,0.00506082601216091,-2.57154183637048,-2.62363663357857,-2.29577859319058,0.470047729918732,"C"
"563","30-1_2017-12-14","Control","R1","30","30-1",2017-12-14,0.00115081852760218,0,0.00115081852760218,-2.93899315480168,NA,-2.93899315480168,0,"C"
"564","30-4_2017-12-14","Control","R1","30","30-4",2017-12-14,0.00139961123632353,0,0.00139961123632353,-2.85399257958316,NA,-2.85399257958316,0,"C"
"565","30-8_2017-12-14","Control","R1","30","30-8",2017-12-14,0.00195084183449344,0,0.00195084183449344,-2.70977793982701,NA,-2.70977793982701,0,"C"
"566","30-12_2017-12-14","Control","R1","30","30-12",2017-12-14,0.00104688416477178,0,0.00104688416477178,-2.98010136930824,NA,-2.98010136930824,0,"C"
"567","20-2_2017-12-14","N","R1","20","20-2",2017-12-14,0.00178090892251919,0,0.00178090892251919,-2.74935829022724,NA,-2.74935829022724,0,"C"
"568","20-8_2017-12-14","N","R1","20","20-8",2017-12-14,0.00100189220893258,0,0.00100189220893258,-2.99917900060843,NA,-2.99917900060843,0,"C"
"569","20-15_2017-12-14","N","R1","20","20-15",2017-12-14,0.00068026368312891,0,0.00068026368312891,-3.1673227138663,NA,-3.1673227138663,0,"C"
"570","27-5_2017-12-14","N","R1","27","27-5",2017-12-14,0,0.0690782746698365,0.0690782746698365,NA,-1.1606585181041,-1.1606585181041,1,"D"
"571","30-9_2017-12-14","N","R1","30","30-9",2017-12-14,0.00187338454737933,0,0.00187338454737933,-2.72737306637113,NA,-2.72737306637113,0,"C"
"572","30-13_2017-12-14","N","R1","30","30-13",2017-12-14,0.000858503294031437,0,0.000858503294031437,-3.06625803413506,NA,-3.06625803413506,0,"C"
"573","20-3_2017-12-14","NP","R1","20","20-3",2017-12-14,0.000407474129563244,0,0.000407474129563244,-3.38989995930336,NA,-3.38989995930336,0,"C"
"574","20-11_2017-12-14","NP","R1","20","20-11",2017-12-14,0.000430014479424322,0,0.000430014479424322,-3.36651692063387,NA,-3.36651692063387,0,"C"
"575","20-17_2017-12-14","NP","R1","20","20-17",2017-12-14,9.48786309819041e-05,0,9.48786309819041e-05,-4.02283159043527,NA,-4.02283159043527,0,"C"
"576","20-23_2017-12-14","NP","R1","20","20-23",2017-12-14,9.16879699073539e-05,0,9.16879699073539e-05,-4.03768764301689,NA,-4.03768764301689,0,"C"
"577","22-6_2017-12-14","NP","R1","22","22-6",2017-12-14,3.65384704234397e-06,0.0208405330053055,0.0208441868523478,-5.43724963707554,-1.68109117796835,-1.68101504236673,0.999824706664346,"D"
"578","22-12_2017-12-14","NP","R1","22","22-12",2017-12-14,0,0.0108360375454794,0.0108360375454794,NA,-1.96512949886162,-1.96512949886162,1,"D"
"579","22-18_2017-12-14","NP","R1","22","22-18",2017-12-14,1.06547052202617e-05,0.0141856748569618,0.014196329562182,-4.97245856124632,-1.84814999862859,-1.8478239272326,0.999249474649515,"D"
"580","22-25_2017-12-14","NP","R1","22","22-25",2017-12-14,0,0.0197974493510482,0.0197974493510482,NA,-1.70339075944153,-1.70339075944153,1,"D"
"581","27-12_2017-12-14","N","R1","27","27-12",2017-12-14,0,0.0238258301738064,0.0238258301738064,NA,-1.62295195811369,-1.62295195811369,1,"D"
"582","23-56_2017-12-14","NP","R1","23","23-56",2017-12-14,0,0.00984394480380126,0.00984394480380126,NA,-2.00683083010452,-2.00683083010452,1,"D"
"583","23-59_2017-12-14","NP","R1","23","23-59",2017-12-14,1.23479670557011e-05,0.0137622872595331,0.0137746352265888,-4.90840453788336,-1.86130938138804,-1.8609198931061,0.999103572119873,"D"
"584","23-63_2017-12-14","NP","R1","23","23-63",2017-12-14,1.14465500770063e-05,0.00759290215249726,0.00760434870257427,-4.94132538740997,-2.11959219671161,-2.11893797648156,0.998494736298306,"D"
"585","27-21_2017-12-14","N","R1","27","27-21",2017-12-14,0.000249852431171054,0.0204923562594426,0.0207422086906137,-3.60231642032971,-1.68840810252412,-1.6831450005471,0.987954396038638,"D"
"586","27-45_2017-12-14","N","R1","27","27-45",2017-12-14,7.40621163376786e-06,0.0720765731402185,0.0720839793518523,-5.13040388206995,-1.14220586994343,-1.1421612464068,0.999897255788313,"D"
"587","28-3_2017-12-14","N","R1","28","28-3",2017-12-14,0.000159398050833215,0.0226429674836053,0.0228023655344385,-3.79751699358956,-1.64506665710825,-1.64202009662836,0.993009582685951,"D"
"588","28-6_2017-12-14","N","R1","28","28-6",2017-12-14,0.00036976849047544,0.0033248978472662,0.00369466633774164,-3.43207009965516,-2.47822169323309,-2.4324247762734,0.899918299333774,"D"
"589","28-9_2017-12-14","N","R1","28","28-9",2017-12-14,2.83315753235445e-05,0.00761399189516756,0.0076423234704911,-4.54772927668671,-2.11838758981294,-2.11677458422465,0.996292806051335,"D"
"590","30-2_2017-12-14","N","R1","30","30-2",2017-12-14,0.000902425578830755,0,0.000902425578830755,-3.0445886033124,NA,-3.0445886033124,0,"C"
"591","30-5_2017-12-14","N","R1","30","30-5",2017-12-14,0.00153942897594976,0,0.00153942897594976,-2.81264034317822,NA,-2.81264034317822,0,"C"
"592","23-67_2017-12-14","NP","R1","23","23-67",2017-12-14,0,0.0253489302888814,0.0253489302888814,NA,-1.5960403629357,-1.5960403629357,1,"D"
"593","28-7_2017-12-14","NP","R1","28","28-7",2017-12-14,0.000366016096766286,0.00392318969803731,0.00428920579480359,-3.4364998146519,-2.4063606919166,-2.36762311594245,0.914665764648151,"D"
"594","28-10_2017-12-14","NP","R1","28","28-10",2017-12-14,0.000348257300269743,0.00715278965263681,0.00750104695290655,-3.45809977100268,-2.14552454638607,-2.12487811605664,0.953572174330305,"D"
"595","30-3_2017-12-14","NP","R1","30","30-3",2017-12-14,0.000930664761119861,0,0.000930664761119861,-3.03120672999058,NA,-3.03120672999058,0,"C"
"596","30-7_2017-12-14","NP","R1","30","30-7",2017-12-14,0.000833597430358662,0,0.000833597430358662,-3.07904363279548,NA,-3.07904363279548,0,"C"
"597","30-10_2017-12-14","NP","R1","30","30-10",2017-12-14,0.000877081143226385,0,0.000877081143226385,-3.05696022598938,NA,-3.05696022598938,0,"C"
"598","30-14_2017-12-14","NP","R1","30","30-14",2017-12-14,0.00100198360880487,0,0.00100198360880487,-2.99913938292369,NA,-2.99913938292369,0,"C"
"599","20-26_2017-12-14","Control","R2","20","20-26",2017-12-14,0.000293303783954494,0,0.000293303783954494,-3.53268233408745,NA,-3.53268233408745,0,"C"
"600","20-32_2017-12-14","Control","R2","20","20-32",2017-12-14,0.000385117078915636,0,0.000385117078915636,-3.41440722114786,NA,-3.41440722114786,0,"C"
"601","20-38_2017-12-14","Control","R2","20","20-38",2017-12-14,0.00011355373986044,0,0.00011355373986044,-3.94479855784226,NA,-3.94479855784226,0,"C"
"602","20-45_2017-12-14","Control","R2","20","20-45",2017-12-14,0.000239568909098949,0,0.000239568909098949,-3.62056954472555,NA,-3.62056954472555,0,"C"
"603","24-5_2017-12-14","NP","R1","24","24-5",2017-12-14,0.00168823958734439,0.000682037954715665,0.00237027754206005,-2.7725659202234,-3.16619145662663,-2.62520079832406,0.287746030839449,"C"
"604","22-26_2017-12-14","Control","R2","22","22-26",2017-12-14,0,0.00778579988606841,0.00778579988606841,NA,-2.10869676289542,-2.10869676289542,1,"D"
"605","22-32_2017-12-14","Control","R2","22","22-32",2017-12-14,5.99433243267059e-06,0.00688500655020814,0.00689100088264081,-5.22225917569284,-2.16209564223089,-2.16171769445826,0.999130121656526,"D"
"606","22-35_2017-12-14","Control","R2","22","22-35",2017-12-14,2.30532065233012e-05,0.0212199153539158,0.0212429685604391,-4.63726865905858,-1.67325635282868,-1.67278479364833,0.998914784133973,"D"
"607","24-11_2017-12-14","NP","R1","24","24-11",2017-12-14,0.00180012443815345,0.00181325977780272,0.00361338421595617,-2.7446974721548,-2.74153997197496,-2.44208585686598,0.501817595204971,"D"
"608","24-15_2017-12-14","NP","R1","24","24-15",2017-12-14,0.00362940580480982,5.51617885552105e-05,0.00368456759336503,-2.44016447050525,-4.25836166078724,-2.43361347193908,0.0149710344992837,"C"
"609","27-6_2017-12-14","NP","R1","27","27-6",2017-12-14,3.49588187490304e-06,0.0156774238996749,0.0156809197815498,-5.45644325050688,-1.80472529867135,-1.80462846688524,0.999777061427289,"D"
"610","27-18_2017-12-14","NP","R1","27","27-18",2017-12-14,3.10453751843913e-05,0.0157472829914359,0.0157783283666203,-4.50800308732303,-1.80279436781831,-1.80193900997376,0.998032404037802,"D"
"611","27-27_2017-12-14","NP","R1","27","27-27",2017-12-14,2.45266573625363e-06,0.00933119842781182,0.00933365109354807,-5.61036163597312,-2.03006257520724,-2.0299484377533,0.999737223331827,"D"
"612","27-46_2017-12-14","NP","R1","27","27-46",2017-12-14,5.50996369426375e-06,0.0154123165138988,0.015417826477593,-5.25885126275127,-1.81213208071093,-1.81197684647449,0.99964262383532,"D"
"613","28-4_2017-12-14","NP","R1","28","28-4",2017-12-14,0.000426883773050839,0.00258796113606756,0.0030148449091184,-3.36969035353154,-2.58704224984188,-2.5207350241031,0.858406058713094,"D"
"614","22-39_2017-12-14","Control","R2","22","22-39",2017-12-14,0,0.0135169605826521,0.0135169605826521,NA,-1.86912095266796,-1.86912095266796,1,"D"
"615","27-85_2017-12-14","Control","R2","27","27-85",2017-12-14,0,0.00567456279821902,0.00567456279821902,NA,-2.24606759345383,-2.24606759345383,1,"D"
"616","27-94_2017-12-14","Control","R2","27","27-94",2017-12-14,0,0.00580349030072188,0.00580349030072188,NA,-2.23631073705171,-2.23631073705171,1,"D"
"617","28-11_2017-12-14","Control","R2","28","28-11",2017-12-14,0.000115327837739797,0.00432419849961434,0.00443952633735414,-3.93806585040214,-2.3640943782459,-2.35266336322925,0.974022490469438,"D"
"618","28-15_2017-12-14","Control","R2","28","28-15",2017-12-14,0.000145822095964692,0.00510617076672954,0.00525199286269423,-3.83617666375149,-2.29190466508833,-2.27967587277575,0.972234902107257,"D"
"619","28-20_2017-12-14","Control","R2","28","28-20",2017-12-14,0.000186708325849895,0.000514248005211355,0.00070095633106125,-3.72883631520548,-3.28882738427569,-3.15430903733987,0.733637720958711,"D"
"620","28-29_2017-12-14","Control","R2","28","28-29",2017-12-14,0.000295710209080909,0.00183721424955359,0.0021329244586345,-3.52913368165931,-2.73584019482471,-2.67102452560034,0.861359267608463,"D"
"621","30-15_2017-12-14","Control","R2","30","30-15",2017-12-14,0.000725120099070948,0,0.000725120099070948,-3.13959005681638,NA,-3.13959005681638,0,"C"
"622","30-20_2017-12-14","Control","R2","30","30-20",2017-12-14,0.000268160458298169,0,0.000268160458298169,-3.57160526082057,NA,-3.57160526082057,0,"C"
