Spp,Fragment_ID,Date,Nutrient_Treatment,Replicate_Tank,YII,Genotype,Days_in_Experiment,Time_Point,Sample_ID,Phase,Symbiodiniaceae_genus
Ac,Ac_226,2018-02-12,Ambient,R1,0.528,G_62,89,T16,Ac_226_T16,Ramping,Symbiodinium
Ac,Ac_170,2018-02-12,NH4,R1,0.57,G_07,89,T16,Ac_170_T16,Ramping,Symbiodinium
Ac,Ac_174,2018-02-12,NH4,R2,0.584,G_07,89,T16,Ac_174_T16,Ramping,Symbiodinium
Ac,Ac_262,2018-02-12,NH4,R1,0.572,G_07,89,T16,Ac_262_T16,Ramping,Symbiodinium
Ac,Ac_271,2018-02-12,NH4,R2,0.569,G_07,89,T16,Ac_271_T16,Ramping,Symbiodinium
Ac,Ac_274,2018-02-12,NH4,R1,0.544,G_07,89,T16,Ac_274_T16,Ramping,Symbiodinium
Ac,Ac_144,2018-02-12,NH4,R1,0.557,G_08,89,T16,Ac_144_T16,Ramping,Symbiodinium
Ac,Ac_232,2018-02-12,NH4,R2,0.552,G_08,89,T16,Ac_232_T16,Ramping,Symbiodinium
Ac,Ac_150,2018-02-12,NH4,R1,0.601,G_31,89,T16,Ac_150_T16,Ramping,Symbiodinium
Ac,Ac_154,2018-02-12,NH4,R2,0.609,G_31,89,T16,Ac_154_T16,Ramping,Symbiodinium
Ac,Ac_249,2018-02-12,NH4,R1,0.573,G_31,89,T16,Ac_249_T16,Ramping,Symbiodinium
Ac,Ac_299,2018-02-12,NH4,R2,0.574,G_31,89,T16,Ac_299_T16,Ramping,Symbiodinium
Ac,Ac_177,2018-02-12,NH4,R1,0.588,G_48,89,T16,Ac_177_T16,Ramping,Symbiodinium
Ac,Ac_187,2018-02-12,NH4,R2,0.571,G_48,89,T16,Ac_187_T16,Ramping,Symbiodinium
Ac,Ac_190,2018-02-12,NH4,R1,0.573,G_48,89,T16,Ac_190_T16,Ramping,Symbiodinium
Ac,Ac_278,2018-02-12,NH4,R2,0.595,G_48,89,T16,Ac_278_T16,Ramping,Symbiodinium
Ac,Ac_282,2018-02-12,NH4,R1,0.577,G_48,89,T16,Ac_282_T16,Ramping,Symbiodinium
Ac,Ac_285,2018-02-12,NH4,R2,0.6,G_48,89,T16,Ac_285_T16,Ramping,Symbiodinium
Ac,Ac_288,2018-02-12,NH4,R1,0.601,G_48,89,T16,Ac_288_T16,Ramping,Symbiodinium
Ac,Ac_106,2018-02-12,NH4,R1,0.541,G_50,89,T16,Ac_106_T16,Ramping,Symbiodinium
Ac,Ac_117,2018-02-12,NH4,R1,0.582,G_62,89,T16,Ac_117_T16,Ramping,Symbiodinium
Ac,Ac_120,2018-02-12,NH4,R2,0.593,G_62,89,T16,Ac_120_T16,Ramping,Symbiodinium
Ac,Ac_123,2018-02-12,NH4,R1,0.566,G_62,89,T16,Ac_123_T16,Ramping,Symbiodinium
Ac,Ac_126,2018-02-12,NH4,R2,0.586,G_62,89,T16,Ac_126_T16,Ramping,Symbiodinium
Ac,Ac_130,2018-02-12,NH4,R1,0.571,G_62,89,T16,Ac_130_T16,Ramping,Symbiodinium
Ac,Ac_221,2018-02-12,NH4,R1,0.582,G_62,89,T16,Ac_221_T16,Ramping,Symbiodinium
Ac,Ac_224,2018-02-12,NH4,R2,0.592,G_62,89,T16,Ac_224_T16,Ramping,Symbiodinium
Ac,Ac_230,2018-02-12,NH4,R2,0.616,G_62,89,T16,Ac_230_T16,Ramping,Symbiodinium
Ac,Ac_165,2018-02-12,NH4+PO4,R1,0.572,G_07,89,T16,Ac_165_T16,Ramping,Symbiodinium
Ac,Ac_168,2018-02-12,NH4+PO4,R2,0.567,G_07,89,T16,Ac_168_T16,Ramping,Symbiodinium
Ac,Ac_171,2018-02-12,NH4+PO4,R1,0.57,G_07,89,T16,Ac_171_T16,Ramping,Symbiodinium
Ac,Ac_175,2018-02-12,NH4+PO4,R2,0.572,G_07,89,T16,Ac_175_T16,Ramping,Symbiodinium
Ac,Ac_263,2018-02-12,NH4+PO4,R1,0.557,G_07,89,T16,Ac_263_T16,Ramping,Symbiodinium
Ac,Ac_272,2018-02-12,NH4+PO4,R2,0.567,G_07,89,T16,Ac_272_T16,Ramping,Symbiodinium
Ac,Ac_145,2018-02-12,NH4+PO4,R1,0.556,G_08,89,T16,Ac_145_T16,Ramping,Symbiodinium
Ac,Ac_233,2018-02-12,NH4+PO4,R2,0.558,G_08,89,T16,Ac_233_T16,Ramping,Symbiodinium
Ac,Ac_235,2018-02-12,NH4+PO4,R2,0.487,G_08,89,T16,Ac_235_T16,Ramping,Symbiodinium
Ac,Ac_151,2018-02-12,NH4+PO4,R1,0.566,G_31,89,T16,Ac_151_T16,Ramping,Symbiodinium
Ac,Ac_155,2018-02-12,NH4+PO4,R2,0.583,G_31,89,T16,Ac_155_T16,Ramping,Symbiodinium
Ac,Ac_247,2018-02-12,NH4+PO4,R2,0.576,G_31,89,T16,Ac_247_T16,Ramping,Symbiodinium
Ac,Ac_250,2018-02-12,NH4+PO4,R1,0.596,G_31,89,T16,Ac_250_T16,Ramping,Symbiodinium
Ac,Ac_178,2018-02-12,NH4+PO4,R1,0.597,G_48,89,T16,Ac_178_T16,Ramping,Symbiodinium
Ac,Ac_184,2018-02-12,NH4+PO4,R1,0.563,G_48,89,T16,Ac_184_T16,Ramping,Symbiodinium
Ac,Ac_188,2018-02-12,NH4+PO4,R2,0.576,G_48,89,T16,Ac_188_T16,Ramping,Symbiodinium
Ac,Ac_276,2018-02-12,NH4+PO4,R1,0.58,G_48,89,T16,Ac_276_T16,Ramping,Symbiodinium
Ac,Ac_280,2018-02-12,NH4+PO4,R2,0.58,G_48,89,T16,Ac_280_T16,Ramping,Symbiodinium
Ac,Ac_286,2018-02-12,NH4+PO4,R2,0.576,G_48,89,T16,Ac_286_T16,Ramping,Symbiodinium
Ac,Ac_289,2018-02-12,NH4+PO4,R1,0.591,G_48,89,T16,Ac_289_T16,Ramping,Symbiodinium
Ac,Ac_101,2018-02-12,NH4+PO4,R1,0.569,G_50,89,T16,Ac_101_T16,Ramping,Symbiodinium
Ac,Ac_104,2018-02-12,NH4+PO4,R2,0.572,G_50,89,T16,Ac_104_T16,Ramping,Symbiodinium
Ac,Ac_107,2018-02-12,NH4+PO4,R1,0.584,G_50,89,T16,Ac_107_T16,Ramping,Symbiodinium
Ac,Ac_118,2018-02-12,NH4+PO4,R1,0.595,G_62,89,T16,Ac_118_T16,Ramping,Symbiodinium
Ac,Ac_124,2018-02-12,NH4+PO4,R1,0.583,G_62,89,T16,Ac_124_T16,Ramping,Symbiodinium
Ac,Ac_128,2018-02-12,NH4+PO4,R2,0.584,G_62,89,T16,Ac_128_T16,Ramping,Symbiodinium
Ac,Ac_222,2018-02-12,NH4+PO4,R1,0.588,G_62,89,T16,Ac_222_T16,Ramping,Symbiodinium
Ac,Ac_225,2018-02-12,NH4+PO4,R2,0.57,G_62,89,T16,Ac_225_T16,Ramping,Symbiodinium
Ac,Ac_228,2018-02-12,NH4+PO4,R1,0.577,G_62,89,T16,Ac_228_T16,Ramping,Symbiodinium
Ac,Ac_229,2018-02-12,NH4+PO4,R2,0.58,G_62,89,T16,Ac_229_T16,Ramping,Symbiodinium
Ac,Ac_162,2018-02-15,Ambient,R1,0.526,G_07,92,T17,Ac_162_T17,Heat,Symbiodinium
Ac,Ac_166,2018-02-15,Ambient,R2,0.476,G_07,92,T17,Ac_166_T17,Heat,Symbiodinium
Ac,Ac_169,2018-02-15,Ambient,R1,0.51,G_07,92,T17,Ac_169_T17,Heat,Symbiodinium
Ac,Ac_173,2018-02-15,Ambient,R2,0.51,G_07,92,T17,Ac_173_T17,Heat,Symbiodinium
Ac,Ac_261,2018-02-15,Ambient,R1,0.541,G_07,92,T17,Ac_261_T17,Heat,Symbiodinium
Ac,Ac_264,2018-02-15,Ambient,R2,0.516,G_07,92,T17,Ac_264_T17,Heat,Symbiodinium
Ac,Ac_273,2018-02-15,Ambient,R1,0.476,G_07,92,T17,Ac_273_T17,Heat,Symbiodinium
Ac,Ac_143,2018-02-15,Ambient,R1,0.566,G_08,92,T17,Ac_143_T17,Heat,Symbiodinium
Ac,Ac_231,2018-02-15,Ambient,R2,0.537,G_08,92,T17,Ac_231_T17,Heat,Symbiodinium
Ac,Ac_152,2018-02-15,Ambient,R2,0.577,G_31,92,T17,Ac_152_T17,Heat,Symbiodinium
Ac,Ac_157,2018-02-15,Ambient,R1,0.569,G_31,92,T17,Ac_157_T17,Heat,Symbiodinium
Ac,Ac_160,2018-02-15,Ambient,R2,0.558,G_31,92,T17,Ac_160_T17,Heat,Symbiodinium
Ac,Ac_248,2018-02-15,Ambient,R1,0.578,G_31,92,T17,Ac_248_T17,Heat,Symbiodinium
Ac,Ac_176,2018-02-15,Ambient,R1,0.578,G_48,92,T17,Ac_176_T17,Heat,Symbiodinium
Ac,Ac_179,2018-02-15,Ambient,R2,0.571,G_48,92,T17,Ac_179_T17,Heat,Symbiodinium
Ac,Ac_182,2018-02-15,Ambient,R1,0.59,G_48,92,T17,Ac_182_T17,Heat,Symbiodinium
Ac,Ac_186,2018-02-15,Ambient,R2,0.596,G_48,92,T17,Ac_186_T17,Heat,Symbiodinium
Ac,Ac_277,2018-02-15,Ambient,R2,0.574,G_48,92,T17,Ac_277_T17,Heat,Symbiodinium
Ac,Ac_281,2018-02-15,Ambient,R1,0.591,G_48,92,T17,Ac_281_T17,Heat,Symbiodinium
Ac,Ac_284,2018-02-15,Ambient,R2,0.574,G_48,92,T17,Ac_284_T17,Heat,Symbiodinium
Ac,Ac_287,2018-02-15,Ambient,R1,0.593,G_48,92,T17,Ac_287_T17,Heat,Symbiodinium
Ac,Ac_102,2018-02-15,Ambient,R2,0.558,G_50,92,T17,Ac_102_T17,Heat,Symbiodinium
Ac,Ac_105,2018-02-15,Ambient,R1,0.569,G_50,92,T17,Ac_105_T17,Heat,Symbiodinium
Ac,Ac_108,2018-02-15,Ambient,R2,0.559,G_50,92,T17,Ac_108_T17,Heat,Symbiodinium
Ac,Ac_204,2018-02-15,Ambient,R1,0.574,G_50,92,T17,Ac_204_T17,Heat,Symbiodinium
Ac,Ac_116,2018-02-15,Ambient,R1,0.59,G_62,92,T17,Ac_116_T17,Heat,Symbiodinium
