"Time","Date","Spp","Fragment","Treatment","Replicate","YII","Sample","Genotype","Days","SampleID"
12,2018-01-30,"S.sid","S.sid_27-94","Ambient","R2",0.454,"27-94_2018-01-30","Ssid_27",76,"S.sid_27-94_12"
12,2018-01-30,"S.sid","S.sid_28-11","Ambient","R2",0.509,"28-11_2018-01-30","Ssid_28",76,"S.sid_28-11_12"
12,2018-01-30,"S.sid","S.sid_28-15","Ambient","R2",0.49,"28-15_2018-01-30","Ssid_28",76,"S.sid_28-15_12"
12,2018-01-30,"S.sid","S.sid_28-20","Ambient","R2",0.509,"28-20_2018-01-30","Ssid_28",76,"S.sid_28-20_12"
12,2018-01-30,"S.sid","S.sid_28-29","Ambient","R2",0.518,"28-29_2018-01-30","Ssid_28",76,"S.sid_28-29_12"
12,2018-01-30,"S.sid","S.sid_30-15","Ambient","R2",0.548,"30-15_2018-01-30","Ssid_30",76,"S.sid_30-15_12"
12,2018-01-30,"S.sid","S.sid_30-20","Ambient","R2",0.525,"30-20_2018-01-30","Ssid_30",76,"S.sid_30-20_12"
12,2018-01-30,"S.sid","S.sid_30-23","Ambient","R2",0.54,"30-23_2018-01-30","Ssid_30",76,"S.sid_30-23_12"
12,2018-01-30,"S.sid","S.sid_30-26","Ambient","R2",0.532,"30-26_2018-01-30","Ssid_30",76,"S.sid_30-26_12"
12,2018-01-30,"S.sid","S.sid_20-29","N","R2",0.446,"20-29_2018-01-30","Ssid_20",76,"S.sid_20-29_12"
12,2018-01-30,"S.sid","S.sid_20-33","N","R2",0.489,"20-33_2018-01-30","Ssid_20",76,"S.sid_20-33_12"
12,2018-01-30,"S.sid","S.sid_20-39","N","R2",0.489,"20-39_2018-01-30","Ssid_20",76,"S.sid_20-39_12"
12,2018-01-30,"S.sid","S.sid_20-46","N","R2",0.462,"20-46_2018-01-30","Ssid_20",76,"S.sid_20-46_12"
12,2018-01-30,"S.sid","S.sid_22-27","N","R2",0.388,"22-27_2018-01-30","Ssid_22",76,"S.sid_22-27_12"
12,2018-01-30,"S.sid","S.sid_22-33","N","R2",0.392,"22-33_2018-01-30","Ssid_22",76,"S.sid_22-33_12"
12,2018-01-30,"S.sid","S.sid_22-36","N","R2",0.41,"22-36_2018-01-30","Ssid_22",76,"S.sid_22-36_12"
12,2018-01-30,"S.sid","S.sid_22-41","N","R2",0.413,"22-41_2018-01-30","Ssid_22",76,"S.sid_22-41_12"
12,2018-01-30,"S.sid","S.sid_23-70","N","R2",0.43,"23-70_2018-01-30","Ssid_23",76,"S.sid_23-70_12"
12,2018-01-30,"S.sid","S.sid_23-73","N","R2",0.471,"23-73_2018-01-30","Ssid_23",76,"S.sid_23-73_12"
12,2018-01-30,"S.sid","S.sid_23-76","N","R2",0.424,"23-76_2018-01-30","Ssid_23",76,"S.sid_23-76_12"
12,2018-01-30,"S.sid","S.sid_23-80","N","R2",0.453,"23-80_2018-01-30","Ssid_23",76,"S.sid_23-80_12"
12,2018-01-30,"S.sid","S.sid_24-17","N","R2",0.47,"24-17_2018-01-30","Ssid_24",76,"S.sid_24-17_12"
12,2018-01-30,"S.sid","S.sid_24-21","N","R2",0.465,"24-21_2018-01-30","Ssid_24",76,"S.sid_24-21_12"
12,2018-01-30,"S.sid","S.sid_24-24","N","R2",0.465,"24-24_2018-01-30","Ssid_24",76,"S.sid_24-24_12"
12,2018-01-30,"S.sid","S.sid_24-27","N","R2",0.457,"24-27_2018-01-30","Ssid_24",76,"S.sid_24-27_12"
12,2018-01-30,"S.sid","S.sid_27-67","N","R2",0.431,"27-67_2018-01-30","Ssid_27",76,"S.sid_27-67_12"
12,2018-01-30,"S.sid","S.sid_27-75","N","R2",0.425,"27-75_2018-01-30","Ssid_27",76,"S.sid_27-75_12"
12,2018-01-30,"S.sid","S.sid_27-86","N","R2",0.438,"27-86_2018-01-30","Ssid_27",76,"S.sid_27-86_12"
12,2018-01-30,"S.sid","S.sid_27-97","N","R2",0.446,"27-97_2018-01-30","Ssid_27",76,"S.sid_27-97_12"
12,2018-01-30,"S.sid","S.sid_28-13","N","R2",0.408,"28-13_2018-01-30","Ssid_28",76,"S.sid_28-13_12"
12,2018-01-30,"S.sid","S.sid_28-18","N","R2",0.455,"28-18_2018-01-30","Ssid_28",76,"S.sid_28-18_12"
12,2018-01-30,"S.sid","S.sid_28-21","N","R2",0.441,"28-21_2018-01-30","Ssid_28",76,"S.sid_28-21_12"
12,2018-01-30,"S.sid","S.sid_28-30","N","R2",0.482,"28-30_2018-01-30","Ssid_28",76,"S.sid_28-30_12"
12,2018-01-30,"S.sid","S.sid_30-16","N","R2",0.502,"30-16_2018-01-30","Ssid_30",76,"S.sid_30-16_12"
12,2018-01-30,"S.sid","S.sid_30-21","N","R2",0.476,"30-21_2018-01-30","Ssid_30",76,"S.sid_30-21_12"
12,2018-01-30,"S.sid","S.sid_30-24","N","R2",0.487,"30-24_2018-01-30","Ssid_30",76,"S.sid_30-24_12"
12,2018-01-30,"S.sid","S.sid_30-27","N","R2",0.517,"30-27_2018-01-30","Ssid_30",76,"S.sid_30-27_12"
12,2018-01-30,"S.sid","S.sid_20-30","N+P","R2",0.511,"20-30_2018-01-30","Ssid_20",76,"S.sid_20-30_12"
12,2018-01-30,"S.sid","S.sid_20-36","N+P","R2",0.481,"20-36_2018-01-30","Ssid_20",76,"S.sid_20-36_12"
12,2018-01-30,"S.sid","S.sid_20-41","N+P","R2",0.519,"20-41_2018-01-30","Ssid_20",76,"S.sid_20-41_12"
12,2018-01-30,"S.sid","S.sid_20-48","N+P","R2",0.526,"20-48_2018-01-30","Ssid_20",76,"S.sid_20-48_12"
12,2018-01-30,"S.sid","S.sid_22-31","N+P","R2",0.445,"22-31_2018-01-30","Ssid_22",76,"S.sid_22-31_12"
12,2018-01-30,"S.sid","S.sid_22-34","N+P","R2",0.455,"22-34_2018-01-30","Ssid_22",76,"S.sid_22-34_12"
12,2018-01-30,"S.sid","S.sid_22-38","N+P","R2",0.455,"22-38_2018-01-30","Ssid_22",76,"S.sid_22-38_12"
12,2018-01-30,"S.sid","S.sid_22-42","N+P","R2",0.492,"22-42_2018-01-30","Ssid_22",76,"S.sid_22-42_12"
12,2018-01-30,"S.sid","S.sid_23-71","N+P","R2",0.473,"23-71_2018-01-30","Ssid_23",76,"S.sid_23-71_12"
12,2018-01-30,"S.sid","S.sid_23-74","N+P","R2",0.468,"23-74_2018-01-30","Ssid_23",76,"S.sid_23-74_12"
12,2018-01-30,"S.sid","S.sid_23-78","N+P","R2",0.444,"23-78_2018-01-30","Ssid_23",76,"S.sid_23-78_12"
12,2018-01-30,"S.sid","S.sid_23-81","N+P","R2",0.437,"23-81_2018-01-30","Ssid_23",76,"S.sid_23-81_12"
12,2018-01-30,"S.sid","S.sid_24-18","N+P","R2",0.479,"24-18_2018-01-30","Ssid_24",76,"S.sid_24-18_12"
12,2018-01-30,"S.sid","S.sid_24-22","N+P","R2",0.477,"24-22_2018-01-30","Ssid_24",76,"S.sid_24-22_12"
12,2018-01-30,"S.sid","S.sid_24-25","N+P","R2",0.476,"24-25_2018-01-30","Ssid_24",76,"S.sid_24-25_12"
12,2018-01-30,"S.sid","S.sid_24-28","N+P","R2",0.495,"24-28_2018-01-30","Ssid_24",76,"S.sid_24-28_12"
12,2018-01-30,"S.sid","S.sid_27-68","N+P","R2",0.456,"27-68_2018-01-30","Ssid_27",76,"S.sid_27-68_12"
12,2018-01-30,"S.sid","S.sid_27-77","N+P","R2",0.461,"27-77_2018-01-30","Ssid_27",76,"S.sid_27-77_12"
12,2018-01-30,"S.sid","S.sid_27-87","N+P","R2",0.475,"27-87_2018-01-30","Ssid_27",76,"S.sid_27-87_12"
12,2018-01-30,"S.sid","S.sid_27-98","N+P","R2",0.48,"27-98_2018-01-30","Ssid_27",76,"S.sid_27-98_12"
12,2018-01-30,"S.sid","S.sid_28-14","N+P","R2",0.484,"28-14_2018-01-30","Ssid_28",76,"S.sid_28-14_12"
12,2018-01-30,"S.sid","S.sid_28-19","N+P","R2",0.415,"28-19_2018-01-30","Ssid_28",76,"S.sid_28-19_12"
12,2018-01-30,"S.sid","S.sid_28-23","N+P","R2",0.47,"28-23_2018-01-30","Ssid_28",76,"S.sid_28-23_12"
12,2018-01-30,"S.sid","S.sid_30-18","N+P","R2",0.519,"30-18_2018-01-30","Ssid_30",76,"S.sid_30-18_12"
12,2018-01-30,"S.sid","S.sid_30-22","N+P","R2",0.517,"30-22_2018-01-30","Ssid_30",76,"S.sid_30-22_12"
12,2018-01-30,"S.sid","S.sid_30-25","N+P","R2",0.506,"30-25_2018-01-30","Ssid_30",76,"S.sid_30-25_12"
12,2018-01-30,"S.sid","S.sid_30-28","N+P","R2",0.497,"30-28_2018-01-30","Ssid_30",76,"S.sid_30-28_12"
13,2018-02-07,"S.sid","S.sid_20-4","Ambient","R1",0.535,"20-4_2018-02-07","Ssid_20",84,"S.sid_20-4_13"
13,2018-02-07,"S.sid","S.sid_20-13","Ambient","R1",0.53,"20-13_2018-02-07","Ssid_20",84,"S.sid_20-13_13"
13,2018-02-07,"S.sid","S.sid_20-19","Ambient","R1",0.513,"20-19_2018-02-07","Ssid_20",84,"S.sid_20-19_13"
13,2018-02-07,"S.sid","S.sid_22-2","Ambient","R1",0.454,"22-2_2018-02-07","Ssid_22",84,"S.sid_22-2_13"
13,2018-02-07,"S.sid","S.sid_22-16","Ambient","R1",0.445,"22-16_2018-02-07","Ssid_22",84,"S.sid_22-16_13"
13,2018-02-07,"S.sid","S.sid_22-21","Ambient","R1",0.428,"22-21_2018-02-07","Ssid_22",84,"S.sid_22-21_13"
13,2018-02-07,"S.sid","S.sid_23-57","Ambient","R1",0.458,"23-57_2018-02-07","Ssid_23",84,"S.sid_23-57_13"
13,2018-02-07,"S.sid","S.sid_23-60","Ambient","R1",0.438,"23-60_2018-02-07","Ssid_23",84,"S.sid_23-60_13"
13,2018-02-07,"S.sid","S.sid_23-65","Ambient","R1",0.435,"23-65_2018-02-07","Ssid_23",84,"S.sid_23-65_13"
13,2018-02-07,"S.sid","S.sid_24-2","Ambient","R1",0.508,"24-2_2018-02-07","Ssid_24",84,"S.sid_24-2_13"
13,2018-02-07,"S.sid","S.sid_24-6","Ambient","R1",0.498,"24-6_2018-02-07","Ssid_24",84,"S.sid_24-6_13"
13,2018-02-07,"S.sid","S.sid_24-9","Ambient","R1",0.498,"24-9_2018-02-07","Ssid_24",84,"S.sid_24-9_13"
13,2018-02-07,"S.sid","S.sid_27-3","Ambient","R1",0.447,"27-3_2018-02-07","Ssid_27",84,"S.sid_27-3_13"
13,2018-02-07,"S.sid","S.sid_27-9","Ambient","R1",0.453,"27-9_2018-02-07","Ssid_27",84,"S.sid_27-9_13"
13,2018-02-07,"S.sid","S.sid_27-28","Ambient","R1",0.484,"27-28_2018-02-07","Ssid_27",84,"S.sid_27-28_13"
13,2018-02-07,"S.sid","S.sid_28-2","Ambient","R1",0.47,"28-2_2018-02-07","Ssid_28",84,"S.sid_28-2_13"
13,2018-02-07,"S.sid","S.sid_28-5","Ambient","R1",0.493,"28-5_2018-02-07","Ssid_28",84,"S.sid_28-5_13"
13,2018-02-07,"S.sid","S.sid_30-4","Ambient","R1",0.486,"30-4_2018-02-07","Ssid_30",84,"S.sid_30-4_13"
13,2018-02-07,"S.sid","S.sid_30-8","Ambient","R1",0.542,"30-8_2018-02-07","Ssid_30",84,"S.sid_30-8_13"
13,2018-02-07,"S.sid","S.sid_30-12","Ambient","R1",0.481,"30-12_2018-02-07","Ssid_30",84,"S.sid_30-12_13"
13,2018-02-07,"S.sid","S.sid_20-8","N","R1",0.512,"20-8_2018-02-07","Ssid_20",84,"S.sid_20-8_13"
13,2018-02-07,"S.sid","S.sid_20-15","N","R1",0.435,"20-15_2018-02-07","Ssid_20",84,"S.sid_20-15_13"
13,2018-02-07,"S.sid","S.sid_20-22","N","R1",0.446,"20-22_2018-02-07","Ssid_20",84,"S.sid_20-22_13"
13,2018-02-07,"S.sid","S.sid_22-3","N","R1",0.366,"22-3_2018-02-07","Ssid_22",84,"S.sid_22-3_13"
13,2018-02-07,"S.sid","S.sid_22-11","N","R1",0.429,"22-11_2018-02-07","Ssid_22",84,"S.sid_22-11_13"
13,2018-02-07,"S.sid","S.sid_22-17","N","R1",0.38,"22-17_2018-02-07","Ssid_22",84,"S.sid_22-17_13"
13,2018-02-07,"S.sid","S.sid_23-58","N","R1",0.402,"23-58_2018-02-07","Ssid_23",84,"S.sid_23-58_13"
13,2018-02-07,"S.sid","S.sid_23-61","N","R1",0.437,"23-61_2018-02-07","Ssid_23",84,"S.sid_23-61_13"
13,2018-02-07,"S.sid","S.sid_23-66","N","R1",0.411,"23-66_2018-02-07","Ssid_23",84,"S.sid_23-66_13"
13,2018-02-07,"S.sid","S.sid_24-3","N","R1",0.415,"24-3_2018-02-07","Ssid_24",84,"S.sid_24-3_13"
13,2018-02-07,"S.sid","S.sid_24-7","N","R1",0.454,"24-7_2018-02-07","Ssid_24",84,"S.sid_24-7_13"
13,2018-02-07,"S.sid","S.sid_24-10","N","R1",0.467,"24-10_2018-02-07","Ssid_24",84,"S.sid_24-10_13"
13,2018-02-07,"S.sid","S.sid_27-5","N","R1",0.448,"27-5_2018-02-07","Ssid_27",84,"S.sid_27-5_13"
13,2018-02-07,"S.sid","S.sid_27-21","N","R1",0.451,"27-21_2018-02-07","Ssid_27",84,"S.sid_27-21_13"
13,2018-02-07,"S.sid","S.sid_27-45","N","R1",0.459,"27-45_2018-02-07","Ssid_27",84,"S.sid_27-45_13"
13,2018-02-07,"S.sid","S.sid_28-3","N","R1",0.386,"28-3_2018-02-07","Ssid_28",84,"S.sid_28-3_13"
13,2018-02-07,"S.sid","S.sid_28-9","N","R1",0.39,"28-9_2018-02-07","Ssid_28",84,"S.sid_28-9_13"
13,2018-02-07,"S.sid","S.sid_30-5","N","R1",0.463,"30-5_2018-02-07","Ssid_30",84,"S.sid_30-5_13"
13,2018-02-07,"S.sid","S.sid_30-9","N","R1",0.456,"30-9_2018-02-07","Ssid_30",84,"S.sid_30-9_13"
13,2018-02-07,"S.sid","S.sid_30-13","N","R1",0.461,"30-13_2018-02-07","Ssid_30",84,"S.sid_30-13_13"
13,2018-02-07,"S.sid","S.sid_20-3","N+P","R1",0.506,"20-3_2018-02-07","Ssid_20",84,"S.sid_20-3_13"
13,2018-02-07,"S.sid","S.sid_20-11","N+P","R1",0.495,"20-11_2018-02-07","Ssid_20",84,"S.sid_20-11_13"
13,2018-02-07,"S.sid","S.sid_20-17","N+P","R1",0.477,"20-17_2018-02-07","Ssid_20",84,"S.sid_20-17_13"
13,2018-02-07,"S.sid","S.sid_22-12","N+P","R1",0.451,"22-12_2018-02-07","Ssid_22",84,"S.sid_22-12_13"
13,2018-02-07,"S.sid","S.sid_22-18","N+P","R1",0.431,"22-18_2018-02-07","Ssid_22",84,"S.sid_22-18_13"
13,2018-02-07,"S.sid","S.sid_22-25","N+P","R1",0.466,"22-25_2018-02-07","Ssid_22",84,"S.sid_22-25_13"
13,2018-02-07,"S.sid","S.sid_23-56","N+P","R1",0.458,"23-56_2018-02-07","Ssid_23",84,"S.sid_23-56_13"
13,2018-02-07,"S.sid","S.sid_23-63","N+P","R1",0.418,"23-63_2018-02-07","Ssid_23",84,"S.sid_23-63_13"
13,2018-02-07,"S.sid","S.sid_23-67","N+P","R1",0.437,"23-67_2018-02-07","Ssid_23",84,"S.sid_23-67_13"
13,2018-02-07,"S.sid","S.sid_24-5","N+P","R1",0.479,"24-5_2018-02-07","Ssid_24",84,"S.sid_24-5_13"
13,2018-02-07,"S.sid","S.sid_24-15","N+P","R1",0.473,"24-15_2018-02-07","Ssid_24",84,"S.sid_24-15_13"
13,2018-02-07,"S.sid","S.sid_27-6","N+P","R1",0.473,"27-6_2018-02-07","Ssid_27",84,"S.sid_27-6_13"
13,2018-02-07,"S.sid","S.sid_27-18","N+P","R1",0.46,"27-18_2018-02-07","Ssid_27",84,"S.sid_27-18_13"
13,2018-02-07,"S.sid","S.sid_27-46","N+P","R1",0.509,"27-46_2018-02-07","Ssid_27",84,"S.sid_27-46_13"
13,2018-02-07,"S.sid","S.sid_28-7","N+P","R1",0.466,"28-7_2018-02-07","Ssid_28",84,"S.sid_28-7_13"
13,2018-02-07,"S.sid","S.sid_28-10","N+P","R1",0.487,"28-10_2018-02-07","Ssid_28",84,"S.sid_28-10_13"
13,2018-02-07,"S.sid","S.sid_30-3","N+P","R1",0.506,"30-3_2018-02-07","Ssid_30",84,"S.sid_30-3_13"
13,2018-02-07,"S.sid","S.sid_30-7","N+P","R1",0.49,"30-7_2018-02-07","Ssid_30",84,"S.sid_30-7_13"
13,2018-02-07,"S.sid","S.sid_30-14","N+P","R1",0.475,"30-14_2018-02-07","Ssid_30",84,"S.sid_30-14_13"
13,2018-02-07,"S.sid","S.sid_20-26","Ambient","R2",0.5,"20-26_2018-02-07","Ssid_20",84,"S.sid_20-26_13"
13,2018-02-07,"S.sid","S.sid_20-32","Ambient","R2",0.505,"20-32_2018-02-07","Ssid_20",84,"S.sid_20-32_13"
13,2018-02-07,"S.sid","S.sid_20-38","Ambient","R2",0.524,"20-38_2018-02-07","Ssid_20",84,"S.sid_20-38_13"
13,2018-02-07,"S.sid","S.sid_22-32","Ambient","R2",0.454,"22-32_2018-02-07","Ssid_22",84,"S.sid_22-32_13"
13,2018-02-07,"S.sid","S.sid_22-35","Ambient","R2",0.429,"22-35_2018-02-07","Ssid_22",84,"S.sid_22-35_13"
13,2018-02-07,"S.sid","S.sid_23-68","Ambient","R2",0.416,"23-68_2018-02-07","Ssid_23",84,"S.sid_23-68_13"
13,2018-02-07,"S.sid","S.sid_23-72","Ambient","R2",0.388,"23-72_2018-02-07","Ssid_23",84,"S.sid_23-72_13"
13,2018-02-07,"S.sid","S.sid_23-75","Ambient","R2",0.399,"23-75_2018-02-07","Ssid_23",84,"S.sid_23-75_13"
13,2018-02-07,"S.sid","S.sid_24-16","Ambient","R2",0.509,"24-16_2018-02-07","Ssid_24",84,"S.sid_24-16_13"
13,2018-02-07,"S.sid","S.sid_24-19","Ambient","R2",0.494,"24-19_2018-02-07","Ssid_24",84,"S.sid_24-19_13"
13,2018-02-07,"S.sid","S.sid_27-57","Ambient","R2",0.435,"27-57_2018-02-07","Ssid_27",84,"S.sid_27-57_13"
13,2018-02-07,"S.sid","S.sid_27-73","Ambient","R2",0.435,"27-73_2018-02-07","Ssid_27",84,"S.sid_27-73_13"
13,2018-02-07,"S.sid","S.sid_27-85","Ambient","R2",0.437,"27-85_2018-02-07","Ssid_27",84,"S.sid_27-85_13"
13,2018-02-07,"S.sid","S.sid_28-11","Ambient","R2",0.465,"28-11_2018-02-07","Ssid_28",84,"S.sid_28-11_13"
13,2018-02-07,"S.sid","S.sid_28-15","Ambient","R2",0.446,"28-15_2018-02-07","Ssid_28",84,"S.sid_28-15_13"
13,2018-02-07,"S.sid","S.sid_28-29","Ambient","R2",0.476,"28-29_2018-02-07","Ssid_28",84,"S.sid_28-29_13"
13,2018-02-07,"S.sid","S.sid_30-15","Ambient","R2",0.451,"30-15_2018-02-07","Ssid_30",84,"S.sid_30-15_13"
13,2018-02-07,"S.sid","S.sid_30-20","Ambient","R2",0.479,"30-20_2018-02-07","Ssid_30",84,"S.sid_30-20_13"
13,2018-02-07,"S.sid","S.sid_30-26","Ambient","R2",0.475,"30-26_2018-02-07","Ssid_30",84,"S.sid_30-26_13"
13,2018-02-07,"S.sid","S.sid_20-29","N","R2",0.505,"20-29_2018-02-07","Ssid_20",84,"S.sid_20-29_13"
13,2018-02-07,"S.sid","S.sid_20-33","N","R2",0.51,"20-33_2018-02-07","Ssid_20",84,"S.sid_20-33_13"
13,2018-02-07,"S.sid","S.sid_20-46","N","R2",0.483,"20-46_2018-02-07","Ssid_20",84,"S.sid_20-46_13"
13,2018-02-07,"S.sid","S.sid_22-27","N","R2",0.44,"22-27_2018-02-07","Ssid_22",84,"S.sid_22-27_13"
13,2018-02-07,"S.sid","S.sid_22-33","N","R2",0.439,"22-33_2018-02-07","Ssid_22",84,"S.sid_22-33_13"
13,2018-02-07,"S.sid","S.sid_22-41","N","R2",0.438,"22-41_2018-02-07","Ssid_22",84,"S.sid_22-41_13"
13,2018-02-07,"S.sid","S.sid_23-73","N","R2",0.468,"23-73_2018-02-07","Ssid_23",84,"S.sid_23-73_13"
13,2018-02-07,"S.sid","S.sid_23-76","N","R2",0.417,"23-76_2018-02-07","Ssid_23",84,"S.sid_23-76_13"
13,2018-02-07,"S.sid","S.sid_23-80","N","R2",0.456,"23-80_2018-02-07","Ssid_23",84,"S.sid_23-80_13"
13,2018-02-07,"S.sid","S.sid_24-17","N","R2",0.438,"24-17_2018-02-07","Ssid_24",84,"S.sid_24-17_13"
13,2018-02-07,"S.sid","S.sid_24-21","N","R2",0.45,"24-21_2018-02-07","Ssid_24",84,"S.sid_24-21_13"
13,2018-02-07,"S.sid","S.sid_24-24","N","R2",0.463,"24-24_2018-02-07","Ssid_24",84,"S.sid_24-24_13"
13,2018-02-07,"S.sid","S.sid_27-67","N","R2",0.388,"27-67_2018-02-07","Ssid_27",84,"S.sid_27-67_13"
13,2018-02-07,"S.sid","S.sid_27-75","N","R2",0.396,"27-75_2018-02-07","Ssid_27",84,"S.sid_27-75_13"
13,2018-02-07,"S.sid","S.sid_27-86","N","R2",0.431,"27-86_2018-02-07","Ssid_27",84,"S.sid_27-86_13"
13,2018-02-07,"S.sid","S.sid_28-13","N","R2",0.373,"28-13_2018-02-07","Ssid_28",84,"S.sid_28-13_13"
13,2018-02-07,"S.sid","S.sid_28-18","N","R2",0.403,"28-18_2018-02-07","Ssid_28",84,"S.sid_28-18_13"
13,2018-02-07,"S.sid","S.sid_28-21","N","R2",0.371,"28-21_2018-02-07","Ssid_28",84,"S.sid_28-21_13"
13,2018-02-07,"S.sid","S.sid_30-16","N","R2",0.385,"30-16_2018-02-07","Ssid_30",84,"S.sid_30-16_13"
13,2018-02-07,"S.sid","S.sid_30-21","N","R2",0.41,"30-21_2018-02-07","Ssid_30",84,"S.sid_30-21_13"
13,2018-02-07,"S.sid","S.sid_30-27","N","R2",0.375,"30-27_2018-02-07","Ssid_30",84,"S.sid_30-27_13"
13,2018-02-07,"S.sid","S.sid_20-30","N+P","R2",0.478,"20-30_2018-02-07","Ssid_20",84,"S.sid_20-30_13"
13,2018-02-07,"S.sid","S.sid_20-41","N+P","R2",0.473,"20-41_2018-02-07","Ssid_20",84,"S.sid_20-41_13"
13,2018-02-07,"S.sid","S.sid_20-48","N+P","R2",0.489,"20-48_2018-02-07","Ssid_20",84,"S.sid_20-48_13"
13,2018-02-07,"S.sid","S.sid_22-31","N+P","R2",0.444,"22-31_2018-02-07","Ssid_22",84,"S.sid_22-31_13"
13,2018-02-07,"S.sid","S.sid_22-34","N+P","R2",0.459,"22-34_2018-02-07","Ssid_22",84,"S.sid_22-34_13"
13,2018-02-07,"S.sid","S.sid_22-38","N+P","R2",0.469,"22-38_2018-02-07","Ssid_22",84,"S.sid_22-38_13"
13,2018-02-07,"S.sid","S.sid_23-74","N+P","R2",0.46,"23-74_2018-02-07","Ssid_23",84,"S.sid_23-74_13"
13,2018-02-07,"S.sid","S.sid_23-78","N+P","R2",0.448,"23-78_2018-02-07","Ssid_23",84,"S.sid_23-78_13"
13,2018-02-07,"S.sid","S.sid_23-81","N+P","R2",0.424,"23-81_2018-02-07","Ssid_23",84,"S.sid_23-81_13"
13,2018-02-07,"S.sid","S.sid_24-18","N+P","R2",0.464,"24-18_2018-02-07","Ssid_24",84,"S.sid_24-18_13"
13,2018-02-07,"S.sid","S.sid_24-22","N+P","R2",0.472,"24-22_2018-02-07","Ssid_24",84,"S.sid_24-22_13"
13,2018-02-07,"S.sid","S.sid_24-25","N+P","R2",0.488,"24-25_2018-02-07","Ssid_24",84,"S.sid_24-25_13"
13,2018-02-07,"S.sid","S.sid_27-68","N+P","R2",0.457,"27-68_2018-02-07","Ssid_27",84,"S.sid_27-68_13"
13,2018-02-07,"S.sid","S.sid_27-87","N+P","R2",0.49,"27-87_2018-02-07","Ssid_27",84,"S.sid_27-87_13"
13,2018-02-07,"S.sid","S.sid_27-98","N+P","R2",0.473,"27-98_2018-02-07","Ssid_27",84,"S.sid_27-98_13"
13,2018-02-07,"S.sid","S.sid_28-14","N+P","R2",0.46,"28-14_2018-02-07","Ssid_28",84,"S.sid_28-14_13"
13,2018-02-07,"S.sid","S.sid_28-19","N+P","R2",0.42,"28-19_2018-02-07","Ssid_28",84,"S.sid_28-19_13"
13,2018-02-07,"S.sid","S.sid_28-23","N+P","R2",0.435,"28-23_2018-02-07","Ssid_28",84,"S.sid_28-23_13"
13,2018-02-07,"S.sid","S.sid_30-18","N+P","R2",0.524,"30-18_2018-02-07","Ssid_30",84,"S.sid_30-18_13"
13,2018-02-07,"S.sid","S.sid_30-22","N+P","R2",0.489,"30-22_2018-02-07","Ssid_30",84,"S.sid_30-22_13"
13,2018-02-07,"S.sid","S.sid_30-28","N+P","R2",0.51,"30-28_2018-02-07","Ssid_30",84,"S.sid_30-28_13"
14,2018-02-12,"S.sid","S.sid_20-4","Ambient","R1",0.468,"20-4_2018-02-12","Ssid_20",89,"S.sid_20-4_14"
14,2018-02-12,"S.sid","S.sid_20-13","Ambient","R1",0.455,"20-13_2018-02-12","Ssid_20",89,"S.sid_20-13_14"
14,2018-02-12,"S.sid","S.sid_20-19","Ambient","R1",0.441,"20-19_2018-02-12","Ssid_20",89,"S.sid_20-19_14"
14,2018-02-12,"S.sid","S.sid_22-2","Ambient","R1",0.423,"22-2_2018-02-12","Ssid_22",89,"S.sid_22-2_14"
14,2018-02-12,"S.sid","S.sid_22-16","Ambient","R1",0.423,"22-16_2018-02-12","Ssid_22",89,"S.sid_22-16_14"
14,2018-02-12,"S.sid","S.sid_22-21","Ambient","R1",0.403,"22-21_2018-02-12","Ssid_22",89,"S.sid_22-21_14"
14,2018-02-12,"S.sid","S.sid_23-57","Ambient","R1",0.389,"23-57_2018-02-12","Ssid_23",89,"S.sid_23-57_14"
14,2018-02-12,"S.sid","S.sid_23-60","Ambient","R1",0.402,"23-60_2018-02-12","Ssid_23",89,"S.sid_23-60_14"
14,2018-02-12,"S.sid","S.sid_23-65","Ambient","R1",0.428,"23-65_2018-02-12","Ssid_23",89,"S.sid_23-65_14"
14,2018-02-12,"S.sid","S.sid_24-2","Ambient","R1",0.458,"24-2_2018-02-12","Ssid_24",89,"S.sid_24-2_14"
14,2018-02-12,"S.sid","S.sid_24-6","Ambient","R1",0.438,"24-6_2018-02-12","Ssid_24",89,"S.sid_24-6_14"
14,2018-02-12,"S.sid","S.sid_24-9","Ambient","R1",0.436,"24-9_2018-02-12","Ssid_24",89,"S.sid_24-9_14"
14,2018-02-12,"S.sid","S.sid_27-3","Ambient","R1",0.436,"27-3_2018-02-12","Ssid_27",89,"S.sid_27-3_14"
14,2018-02-12,"S.sid","S.sid_27-9","Ambient","R1",0.42,"27-9_2018-02-12","Ssid_27",89,"S.sid_27-9_14"
14,2018-02-12,"S.sid","S.sid_27-28","Ambient","R1",0.49,"27-28_2018-02-12","Ssid_27",89,"S.sid_27-28_14"
14,2018-02-12,"S.sid","S.sid_28-2","Ambient","R1",0.462,"28-2_2018-02-12","Ssid_28",89,"S.sid_28-2_14"
14,2018-02-12,"S.sid","S.sid_28-5","Ambient","R1",0.44,"28-5_2018-02-12","Ssid_28",89,"S.sid_28-5_14"
14,2018-02-12,"S.sid","S.sid_30-4","Ambient","R1",0.423,"30-4_2018-02-12","Ssid_30",89,"S.sid_30-4_14"
14,2018-02-12,"S.sid","S.sid_30-8","Ambient","R1",0.418,"30-8_2018-02-12","Ssid_30",89,"S.sid_30-8_14"
