Time,Date,Spp,Colony,Fragment,Treatment,Replicate,YII,Sample
11,1/19/18,S.sid,20,20-38,Control,R2,0.561,20-38_2018-01-19
11,1/19/18,S.sid,20,20-45,Control,R2,0.538,20-45_2018-01-19
11,1/19/18,S.sid,22,22-26,Control,R2,0.442,22-26_2018-01-19
11,1/19/18,S.sid,22,22-32,Control,R2,0.474,22-32_2018-01-19
11,1/19/18,S.sid,22,22-35,Control,R2,0.528,22-35_2018-01-19
11,1/19/18,S.sid,22,22-39,Control,R2,0.454,22-39_2018-01-19
11,1/19/18,S.sid,23,23-68,Control,R2,0.461,23-68_2018-01-19
11,1/19/18,S.sid,23,23-72,Control,R2,0.471,23-72_2018-01-19
11,1/19/18,S.sid,23,23-75,Control,R2,0.581,23-75_2018-01-19
11,1/19/18,S.sid,23,23-79,Control,R2,0.479,23-79_2018-01-19
11,1/19/18,S.sid,24,24-16,Control,R2,0.544,24-16_2018-01-19
11,1/19/18,S.sid,24,24-19,Control,R2,0.565,24-19_2018-01-19
11,1/19/18,S.sid,24,24-23,Control,R2,0.494,24-23_2018-01-19
11,1/19/18,S.sid,27,27-57,Control,R2,0.455,27-57_2018-01-19
11,1/19/18,S.sid,27,27-85,Control,R2,0.495,27-85_2018-01-19
11,1/19/18,S.sid,27,27-94,Control,R2,0.491,27-94_2018-01-19
11,1/19/18,S.sid,28,28-11,Control,R2,0.514,28-11_2018-01-19
11,1/19/18,S.sid,28,28-15,Control,R2,0.53,28-15_2018-01-19
11,1/19/18,S.sid,28,28-20,Control,R2,0.55,28-20_2018-01-19
11,1/19/18,S.sid,28,28-29,Control,R2,0.553,28-29_2018-01-19
11,1/19/18,S.sid,30,30-15,Control,R2,0.561,30-15_2018-01-19
11,1/19/18,S.sid,30,30-20,Control,R2,0.558,30-20_2018-01-19
11,1/19/18,S.sid,30,30-23,Control,R2,0.558,30-23_2018-01-19
11,1/19/18,S.sid,30,30-26,Control,R2,0.558,30-26_2018-01-19
11,1/19/18,S.sid,20,20-29,N,R2,0.516,20-29_2018-01-19
11,1/19/18,S.sid,20,20-33,N,R2,0.52,20-33_2018-01-19
11,1/19/18,S.sid,20,20-39,N,R2,0.452,20-39_2018-01-19
11,1/19/18,S.sid,20,20-46,N,R2,0.462,20-46_2018-01-19
11,1/19/18,S.sid,22,22-27,N,R2,0.385,22-27_2018-01-19
11,1/19/18,S.sid,22,22-33,N,R2,0.401,22-33_2018-01-19
11,1/19/18,S.sid,22,22-36,N,R2,0.386,22-36_2018-01-19
11,1/19/18,S.sid,22,22-41,N,R2,0.353,22-41_2018-01-19
11,1/19/18,S.sid,23,23-70,N,R2,0.492,23-70_2018-01-19
11,1/19/18,S.sid,23,23-73,N,R2,0.504,23-73_2018-01-19
11,1/19/18,S.sid,23,23-76,N,R2,0.472,23-76_2018-01-19
11,1/19/18,S.sid,23,23-80,N,R2,0.452,23-80_2018-01-19
11,1/19/18,S.sid,24,24-17,N,R2,0.506,24-17_2018-01-19
11,1/19/18,S.sid,24,24-21,N,R2,0.503,24-21_2018-01-19
11,1/19/18,S.sid,24,24-24,N,R2,0.479,24-24_2018-01-19
11,1/19/18,S.sid,24,24-27,N,R2,0.44,24-27_2018-01-19
11,1/19/18,S.sid,27,27-67,N,R2,0.495,27-67_2018-01-19
11,1/19/18,S.sid,27,27-75,N,R2,0.466,27-75_2018-01-19
11,1/19/18,S.sid,27,27-86,N,R2,0.472,27-86_2018-01-19
11,1/19/18,S.sid,27,27-97,N,R2,0.451,27-97_2018-01-19
11,1/19/18,S.sid,28,28-13,N,R2,0.391,28-13_2018-01-19
11,1/19/18,S.sid,28,28-18,N,R2,0.415,28-18_2018-01-19
11,1/19/18,S.sid,28,28-21,N,R2,0.364,28-21_2018-01-19
11,1/19/18,S.sid,28,28-30,N,R2,0.417,28-30_2018-01-19
11,1/19/18,S.sid,30,30-16,N,R2,0.539,30-16_2018-01-19
11,1/19/18,S.sid,30,30-21,N,R2,0.462,30-21_2018-01-19
11,1/19/18,S.sid,30,30-24,N,R2,0.492,30-24_2018-01-19
11,1/19/18,S.sid,30,30-27,N,R2,0.487,30-27_2018-01-19
11,1/19/18,S.sid,20,20-30,NP,R2,0.574,20-30_2018-01-19
11,1/19/18,S.sid,20,20-36,NP,R2,0.533,20-36_2018-01-19
11,1/19/18,S.sid,20,20-41,NP,R2,0.536,20-41_2018-01-19
11,1/19/18,S.sid,20,20-48,NP,R2,0.537,20-48_2018-01-19
11,1/19/18,S.sid,22,22-31,NP,R2,0.498,22-31_2018-01-19
11,1/19/18,S.sid,22,22-34,NP,R2,0.501,22-34_2018-01-19
11,1/19/18,S.sid,22,22-38,NP,R2,0.477,22-38_2018-01-19
11,1/19/18,S.sid,22,22-42,NP,R2,0.485,22-42_2018-01-19
11,1/19/18,S.sid,23,23-71,NP,R2,0.538,23-71_2018-01-19
11,1/19/18,S.sid,23,23-74,NP,R2,0.518,23-74_2018-01-19
11,1/19/18,S.sid,23,23-78,NP,R2,0.492,23-78_2018-01-19
11,1/19/18,S.sid,23,23-81,NP,R2,0.464,23-81_2018-01-19
11,1/19/18,S.sid,24,24-18,NP,R2,0.531,24-18_2018-01-19
11,1/19/18,S.sid,24,24-22,NP,R2,0.515,24-22_2018-01-19
11,1/19/18,S.sid,24,24-25,NP,R2,0.504,24-25_2018-01-19
11,1/19/18,S.sid,24,24-28,NP,R2,0.503,24-28_2018-01-19
11,1/19/18,S.sid,27,27-68,NP,R2,0.48,27-68_2018-01-19
11,1/19/18,S.sid,27,27-77,NP,R2,0.491,27-77_2018-01-19
11,1/19/18,S.sid,27,27-87,NP,R2,0.5,27-87_2018-01-19
11,1/19/18,S.sid,27,27-98,NP,R2,0.549,27-98_2018-01-19
11,1/19/18,S.sid,28,28-14,NP,R2,0.509,28-14_2018-01-19
11,1/19/18,S.sid,28,28-19,NP,R2,0.45,28-19_2018-01-19
11,1/19/18,S.sid,28,28-23,NP,R2,0.527,28-23_2018-01-19
11,1/19/18,S.sid,30,30-18,NP,R2,0.505,30-18_2018-01-19
11,1/19/18,S.sid,30,30-22,NP,R2,0.527,30-22_2018-01-19
11,1/19/18,S.sid,30,30-25,NP,R2,0.544,30-25_2018-01-19
11,1/19/18,S.sid,30,30-28,NP,R2,0.543,30-28_2018-01-19
12,1/25/18,S.sid,20,20-1,Control,R1,0.542,20-1_2018-01-25
12,1/25/18,S.sid,20,20-4,Control,R1,0.541,20-4_2018-01-25
12,1/25/18,S.sid,20,20-13,Control,R1,0.546,20-13_2018-01-25
12,1/25/18,S.sid,20,20-19,Control,R1,0.549,20-19_2018-01-25
12,1/25/18,S.sid,22,22-2,Control,R1,0.444,22-2_2018-01-25
12,1/25/18,S.sid,22,22-8,Control,R1,0.438,22-8_2018-01-25
12,1/25/18,S.sid,22,22-16,Control,R1,0.434,22-16_2018-01-25
12,1/25/18,S.sid,22,22-21,Control,R1,0.432,22-21_2018-01-25
12,1/25/18,S.sid,23,23-54,Control,R1,0.431,23-54_2018-01-25
12,1/25/18,S.sid,23,23-57,Control,R1,0.428,23-57_2018-01-25
12,1/25/18,S.sid,23,23-60,Control,R1,0.429,23-60_2018-01-25
12,1/25/18,S.sid,23,23-65,Control,R1,0.418,23-65_2018-01-25
12,1/25/18,S.sid,24,24-2,Control,R1,0.512,24-2_2018-01-25
12,1/25/18,S.sid,24,24-6,Control,R1,0.511,24-6_2018-01-25
12,1/25/18,S.sid,24,24-9,Control,R1,0.508,24-9_2018-01-25
12,1/25/18,S.sid,24,24-12,Control,R1,0.505,24-12_2018-01-25
12,1/25/18,S.sid,27,27-3,Control,R1,0.436,27-3_2018-01-25
12,1/25/18,S.sid,27,27-9,Control,R1,0.461,27-9_2018-01-25
12,1/25/18,S.sid,27,27-19,Control,R1,0.448,27-19_2018-01-25
12,1/25/18,S.sid,27,27-28,Control,R1,0.524,27-28_2018-01-25
12,1/25/18,S.sid,28,28-2,Control,R1,0.492,28-2_2018-01-25
12,1/25/18,S.sid,28,28-5,Control,R1,0.506,28-5_2018-01-25
12,1/25/18,S.sid,28,28-8,Control,R1,0.511,28-8_2018-01-25
12,1/25/18,S.sid,30,30-1,Control,R1,0.509,30-1_2018-01-25
12,1/25/18,S.sid,30,30-4,Control,R1,0.522,30-4_2018-01-25
12,1/25/18,S.sid,30,30-8,Control,R1,0.51,30-8_2018-01-25
12,1/25/18,S.sid,30,30-12,Control,R1,0.531,30-12_2018-01-25
12,1/25/18,S.sid,20,20-2,N,R1,0.519,20-2_2018-01-25
12,1/25/18,S.sid,20,20-8,N,R1,0.53,20-8_2018-01-25
12,1/25/18,S.sid,20,20-15,N,R1,0.496,20-15_2018-01-25
12,1/25/18,S.sid,20,20-22,N,R1,0.491,20-22_2018-01-25
12,1/25/18,S.sid,22,22-3,N,R1,0.376,22-3_2018-01-25
12,1/25/18,S.sid,22,22-11,N,R1,0.467,22-11_2018-01-25
12,1/25/18,S.sid,22,22-17,N,R1,0.419,22-17_2018-01-25
12,1/25/18,S.sid,22,22-24,N,R1,0.464,22-24_2018-01-25
12,1/25/18,S.sid,23,23-55,N,R1,0.475,23-55_2018-01-25
12,1/25/18,S.sid,23,23-58,N,R1,0.492,23-58_2018-01-25
12,1/25/18,S.sid,23,23-61,N,R1,0.473,23-61_2018-01-25
12,1/25/18,S.sid,23,23-66,N,R1,0.469,23-66_2018-01-25
12,1/25/18,S.sid,24,24-3,N,R1,0.478,24-3_2018-01-25
12,1/25/18,S.sid,24,24-7,N,R1,0.48,24-7_2018-01-25
12,1/25/18,S.sid,24,24-10,N,R1,0.486,24-10_2018-01-25
12,1/25/18,S.sid,24,24-14,N,R1,0.467,24-14_2018-01-25
12,1/25/18,S.sid,27,27-5,N,R1,0.485,27-5_2018-01-25
12,1/25/18,S.sid,27,27-12,N,R1,0.506,27-12_2018-01-25
12,1/25/18,S.sid,27,27-21,N,R1,0.473,27-21_2018-01-25
12,1/25/18,S.sid,27,27-45,N,R1,0.482,27-45_2018-01-25
12,1/25/18,S.sid,28,28-3,N,R1,0.39,28-3_2018-01-25
12,1/25/18,S.sid,28,28-6,N,R1,0.422,28-6_2018-01-25
12,1/25/18,S.sid,28,28-9,N,R1,0.474,28-9_2018-01-25
12,1/25/18,S.sid,30,30-2,N,R1,0.491,30-2_2018-01-25
12,1/25/18,S.sid,30,30-5,N,R1,0.506,30-5_2018-01-25
12,1/25/18,S.sid,30,30-9,N,R1,0.505,30-9_2018-01-25
12,1/25/18,S.sid,30,30-13,N,R1,0.531,30-13_2018-01-25
12,1/25/18,S.sid,20,20-3,NP,R1,0.515,20-3_2018-01-25
12,1/25/18,S.sid,20,20-11,NP,R1,0.51,20-11_2018-01-25
12,1/25/18,S.sid,20,20-17,NP,R1,0.512,20-17_2018-01-25
12,1/25/18,S.sid,20,20-23,NP,R1,0.524,20-23_2018-01-25
12,1/25/18,S.sid,22,22-6,NP,R1,0.406,22-6_2018-01-25
12,1/25/18,S.sid,22,22-12,NP,R1,0.438,22-12_2018-01-25
12,1/25/18,S.sid,22,22-18,NP,R1,0.414,22-18_2018-01-25
12,1/25/18,S.sid,22,22-25,NP,R1,0.447,22-25_2018-01-25
12,1/25/18,S.sid,23,23-56,NP,R1,0.432,23-56_2018-01-25
12,1/25/18,S.sid,23,23-59,NP,R1,0.432,23-59_2018-01-25
12,1/25/18,S.sid,23,23-63,NP,R1,0.417,23-63_2018-01-25
12,1/25/18,S.sid,23,23-67,NP,R1,0.43,23-67_2018-01-25
12,1/25/18,S.sid,24,24-5,NP,R1,0.502,24-5_2018-01-25
12,1/25/18,S.sid,24,24-11,NP,R1,0.464,24-11_2018-01-25
12,1/25/18,S.sid,24,24-15,NP,R1,0.483,24-15_2018-01-25
12,1/25/18,S.sid,27,27-6,NP,R1,0.456,27-6_2018-01-25
12,1/25/18,S.sid,27,27-18,NP,R1,0.467,27-18_2018-01-25
12,1/25/18,S.sid,27,27-27,NP,R1,0.483,27-27_2018-01-25
12,1/25/18,S.sid,27,27-46,NP,R1,0.472,27-46_2018-01-25
12,1/25/18,S.sid,28,28-4,NP,R1,0.46,28-4_2018-01-25
12,1/25/18,S.sid,28,28-7,NP,R1,0.441,28-7_2018-01-25
12,1/25/18,S.sid,28,28-10,NP,R1,0.458,28-10_2018-01-25
12,1/25/18,S.sid,30,30-3,NP,R1,0.473,30-3_2018-01-25
12,1/25/18,S.sid,30,30-7,NP,R1,0.513,30-7_2018-01-25
12,1/25/18,S.sid,30,30-10,NP,R1,0.482,30-10_2018-01-25
12,1/25/18,S.sid,30,30-14,NP,R1,0.455,30-14_2018-01-25
12,1/25/18,S.sid,20,20-26,Control,R2,0.524,20-26_2018-01-25
12,1/25/18,S.sid,20,20-32,Control,R2,0.522,20-32_2018-01-25
12,1/25/18,S.sid,20,20-38,Control,R2,0.53,20-38_2018-01-25
12,1/25/18,S.sid,20,20-45,Control,R2,0.519,20-45_2018-01-25
12,1/25/18,S.sid,22,22-32,Control,R2,0.435,22-32_2018-01-25
12,1/25/18,S.sid,22,22-35,Control,R2,0.432,22-35_2018-01-25
12,1/25/18,S.sid,22,22-39,Control,R2,0.432,22-39_2018-01-25
12,1/25/18,S.sid,23,23-68,Control,R2,0.42,23-68_2018-01-25
12,1/25/18,S.sid,23,23-72,Control,R2,0.403,23-72_2018-01-25
12,1/25/18,S.sid,23,23-75,Control,R2,0.405,23-75_2018-01-25
12,1/25/18,S.sid,23,23-79,Control,R2,0.428,23-79_2018-01-25
12,1/25/18,S.sid,24,24-16,Control,R2,0.532,24-16_2018-01-25
12,1/25/18,S.sid,24,24-19,Control,R2,0.534,24-19_2018-01-25
12,1/25/18,S.sid,24,24-23,Control,R2,0.513,24-23_2018-01-25
12,1/25/18,S.sid,27,27-57,Control,R2,0.432,27-57_2018-01-25
12,1/25/18,S.sid,27,27-73,Control,R2,0.441,27-73_2018-01-25
12,1/25/18,S.sid,27,27-85,Control,R2,0.425,27-85_2018-01-25
12,1/25/18,S.sid,27,27-94,Control,R2,0.481,27-94_2018-01-25
12,1/25/18,S.sid,28,28-11,Control,R2,0.494,28-11_2018-01-25
12,1/25/18,S.sid,28,28-15,Control,R2,0.469,28-15_2018-01-25
12,1/25/18,S.sid,28,28-20,Control,R2,0.484,28-20_2018-01-25
12,1/25/18,S.sid,28,28-29,Control,R2,0.487,28-29_2018-01-25
12,1/25/18,S.sid,30,30-15,Control,R2,0.541,30-15_2018-01-25
12,1/25/18,S.sid,30,30-20,Control,R2,0.517,30-20_2018-01-25
12,1/25/18,S.sid,30,30-23,Control,R2,0.513,30-23_2018-01-25
12,1/25/18,S.sid,30,30-26,Control,R2,0.509,30-26_2018-01-25
12,1/25/18,S.sid,20,20-29,N,R2,0.505,20-29_2018-01-25
12,1/25/18,S.sid,20,20-33,N,R2,0.466,20-33_2018-01-25
12,1/25/18,S.sid,20,20-39,N,R2,0.421,20-39_2018-01-25
12,1/25/18,S.sid,20,20-46,N,R2,0.505,20-46_2018-01-25
12,1/25/18,S.sid,22,22-27,N,R2,0.499,22-27_2018-01-25
12,1/25/18,S.sid,22,22-33,N,R2,0.481,22-33_2018-01-25
12,1/25/18,S.sid,22,22-36,N,R2,0.412,22-36_2018-01-25
12,1/25/18,S.sid,22,22-41,N,R2,0.513,22-41_2018-01-25
12,1/25/18,S.sid,23,23-70,N,R2,0.492,23-70_2018-01-25
12,1/25/18,S.sid,23,23-73,N,R2,0.43,23-73_2018-01-25
12,1/25/18,S.sid,23,23-76,N,R2,0.411,23-76_2018-01-25
12,1/25/18,S.sid,23,23-80,N,R2,0.475,23-80_2018-01-25
12,1/25/18,S.sid,24,24-17,N,R2,0.488,24-17_2018-01-25
12,1/25/18,S.sid,24,24-21,N,R2,0.456,24-21_2018-01-25
12,1/25/18,S.sid,24,24-24,N,R2,0.391,24-24_2018-01-25
12,1/25/18,S.sid,24,24-27,N,R2,0.465,24-27_2018-01-25
12,1/25/18,S.sid,27,27-67,N,R2,0.429,27-67_2018-01-25
12,1/25/18,S.sid,27,27-75,N,R2,0.37,27-75_2018-01-25
12,1/25/18,S.sid,27,27-86,N,R2,0.403,27-86_2018-01-25
12,1/25/18,S.sid,27,27-97,N,R2,0.438,27-97_2018-01-25
12,1/25/18,S.sid,28,28-13,N,R2,0.374,28-13_2018-01-25
12,1/25/18,S.sid,28,28-18,N,R2,0.403,28-18_2018-01-25
12,1/25/18,S.sid,28,28-21,N,R2,0.332,28-21_2018-01-25
12,1/25/18,S.sid,28,28-30,N,R2,0.43,28-30_2018-01-25
12,1/25/18,S.sid,30,30-16,N,R2,0.49,30-16_2018-01-25
12,1/25/18,S.sid,30,30-21,N,R2,0.455,30-21_2018-01-25
12,1/25/18,S.sid,30,30-24,N,R2,0.429,30-24_2018-01-25
12,1/25/18,S.sid,30,30-27,N,R2,0.503,30-27_2018-01-25
12,1/25/18,S.sid,20,20-30,NP,R2,0.5,20-30_2018-01-25
12,1/25/18,S.sid,20,20-36,NP,R2,0.481,20-36_2018-01-25
12,1/25/18,S.sid,20,20-41,NP,R2,0.512,20-41_2018-01-25
12,1/25/18,S.sid,20,20-48,NP,R2,0.504,20-48_2018-01-25
12,1/25/18,S.sid,22,22-31,NP,R2,0.46,22-31_2018-01-25
12,1/25/18,S.sid,22,22-34,NP,R2,0.468,22-34_2018-01-25
12,1/25/18,S.sid,22,22-38,NP,R2,0.447,22-38_2018-01-25
12,1/25/18,S.sid,22,22-42,NP,R2,0.466,22-42_2018-01-25
12,1/25/18,S.sid,23,23-71,NP,R2,0.49,23-71_2018-01-25
12,1/25/18,S.sid,23,23-74,NP,R2,0.478,23-74_2018-01-25
12,1/25/18,S.sid,23,23-78,NP,R2,0.458,23-78_2018-01-25
12,1/25/18,S.sid,23,23-81,NP,R2,0.444,23-81_2018-01-25
12,1/25/18,S.sid,24,24-18,NP,R2,0.504,24-18_2018-01-25
12,1/25/18,S.sid,24,24-22,NP,R2,0.489,24-22_2018-01-25
12,1/25/18,S.sid,24,24-25,NP,R2,0.482,24-25_2018-01-25
12,1/25/18,S.sid,24,24-28,NP,R2,0.489,24-28_2018-01-25
12,1/25/18,S.sid,27,27-68,NP,R2,0.468,27-68_2018-01-25
12,1/25/18,S.sid,27,27-77,NP,R2,0.461,27-77_2018-01-25
12,1/25/18,S.sid,27,27-87,NP,R2,0.471,27-87_2018-01-25
12,1/25/18,S.sid,27,27-98,NP,R2,0.485,27-98_2018-01-25
12,1/25/18,S.sid,28,28-14,NP,R2,0.489,28-14_2018-01-25
12,1/25/18,S.sid,28,28-19,NP,R2,0.425,28-19_2018-01-25
12,1/25/18,S.sid,28,28-23,NP,R2,0.487,28-23_2018-01-25
12,1/25/18,S.sid,30,30-18,NP,R2,0.531,30-18_2018-01-25
12,1/25/18,S.sid,30,30-22,NP,R2,0.534,30-22_2018-01-25
12,1/25/18,S.sid,30,30-25,NP,R2,0.533,30-25_2018-01-25
12,1/25/18,S.sid,30,30-28,NP,R2,0.523,30-28_2018-01-25
13,1/30/18,S.sid,20,20-1,Control,R1,0.529,20-1_2018-01-30
13,1/30/18,S.sid,20,20-4,Control,R1,0.519,20-4_2018-01-30
13,1/30/18,S.sid,20,20-13,Control,R1,0.529,20-13_2018-01-30
13,1/30/18,S.sid,20,20-19,Control,R1,0.523,20-19_2018-01-30
13,1/30/18,S.sid,22,22-2,Control,R1,0.438,22-2_2018-01-30
13,1/30/18,S.sid,22,22-8,Control,R1,0.423,22-8_2018-01-30
13,1/30/18,S.sid,22,22-16,Control,R1,0.437,22-16_2018-01-30
13,1/30/18,S.sid,22,22-21,Control,R1,0.419,22-21_2018-01-30
13,1/30/18,S.sid,23,23-54,Control,R1,0.431,23-54_2018-01-30
13,1/30/18,S.sid,23,23-57,Control,R1,0.422,23-57_2018-01-30
13,1/30/18,S.sid,23,23-60,Control,R1,0.414,23-60_2018-01-30
13,1/30/18,S.sid,23,23-65,Control,R1,0.447,23-65_2018-01-30
13,1/30/18,S.sid,24,24-2,Control,R1,0.516,24-2_2018-01-30
13,1/30/18,S.sid,24,24-6,Control,R1,0.52,24-6_2018-01-30
13,1/30/18,S.sid,24,24-9,Control,R1,0.52,24-9_2018-01-30
13,1/30/18,S.sid,24,24-12,Control,R1,0.511,24-12_2018-01-30
13,1/30/18,S.sid,27,27-3,Control,R1,0.442,27-3_2018-01-30
13,1/30/18,S.sid,27,27-9,Control,R1,0.469,27-9_2018-01-30
13,1/30/18,S.sid,27,27-19,Control,R1,0.445,27-19_2018-01-30
13,1/30/18,S.sid,27,27-28,Control,R1,0.495,27-28_2018-01-30
13,1/30/18,S.sid,28,28-2,Control,R1,0.502,28-2_2018-01-30
13,1/30/18,S.sid,28,28-5,Control,R1,0.497,28-5_2018-01-30
13,1/30/18,S.sid,28,28-8,Control,R1,0.52,28-8_2018-01-30
13,1/30/18,S.sid,30,30-1,Control,R1,0.529,30-1_2018-01-30
13,1/30/18,S.sid,30,30-4,Control,R1,0.526,30-4_2018-01-30
13,1/30/18,S.sid,30,30-8,Control,R1,0.524,30-8_2018-01-30
13,1/30/18,S.sid,30,30-12,Control,R1,0.528,30-12_2018-01-30
13,1/30/18,S.sid,20,20-2,N,R1,0.525,20-2_2018-01-30
13,1/30/18,S.sid,20,20-8,N,R1,0.532,20-8_2018-01-30
13,1/30/18,S.sid,20,20-15,N,R1,0.507,20-15_2018-01-30
13,1/30/18,S.sid,20,20-22,N,R1,0.501,20-22_2018-01-30
13,1/30/18,S.sid,22,22-3,N,R1,0.358,22-3_2018-01-30
13,1/30/18,S.sid,22,22-11,N,R1,0.447,22-11_2018-01-30
13,1/30/18,S.sid,22,22-17,N,R1,0.422,22-17_2018-01-30
13,1/30/18,S.sid,22,22-24,N,R1,0.431,22-24_2018-01-30
13,1/30/18,S.sid,23,23-55,N,R1,0.469,23-55_2018-01-30
13,1/30/18,S.sid,23,23-58,N,R1,0.462,23-58_2018-01-30
13,1/30/18,S.sid,23,23-61,N,R1,0.482,23-61_2018-01-30
13,1/30/18,S.sid,23,23-66,N,R1,0.484,23-66_2018-01-30
13,1/30/18,S.sid,24,24-3,N,R1,0.472,24-3_2018-01-30
13,1/30/18,S.sid,24,24-7,N,R1,0.464,24-7_2018-01-30
13,1/30/18,S.sid,24,24-10,N,R1,0.473,24-10_2018-01-30
13,1/30/18,S.sid,24,24-14,N,R1,0.453,24-14_2018-01-30
13,1/30/18,S.sid,27,27-5,N,R1,0.451,27-5_2018-01-30
13,1/30/18,S.sid,27,27-12,N,R1,0.498,27-12_2018-01-30
13,1/30/18,S.sid,27,27-21,N,R1,0.469,27-21_2018-01-30
13,1/30/18,S.sid,27,27-45,N,R1,0.489,27-45_2018-01-30
13,1/30/18,S.sid,28,28-3,N,R1,0.405,28-3_2018-01-30
13,1/30/18,S.sid,28,28-6,N,R1,0.448,28-6_2018-01-30
13,1/30/18,S.sid,28,28-9,N,R1,0.473,28-9_2018-01-30
13,1/30/18,S.sid,30,30-2,N,R1,0.512,30-2_2018-01-30
13,1/30/18,S.sid,30,30-5,N,R1,0.521,30-5_2018-01-30
13,1/30/18,S.sid,30,30-9,N,R1,0.527,30-9_2018-01-30
13,1/30/18,S.sid,30,30-13,N,R1,0.52,30-13_2018-01-30
13,1/30/18,S.sid,20,20-3,NP,R1,0.509,20-3_2018-01-30
13,1/30/18,S.sid,20,20-11,NP,R1,0.497,20-11_2018-01-30
13,1/30/18,S.sid,20,20-17,NP,R1,0.497,20-17_2018-01-30
13,1/30/18,S.sid,20,20-23,NP,R1,0.51,20-23_2018-01-30
13,1/30/18,S.sid,22,22-6,NP,R1,0.379,22-6_2018-01-30
13,1/30/18,S.sid,22,22-12,NP,R1,0.407,22-12_2018-01-30
13,1/30/18,S.sid,22,22-18,NP,R1,0.393,22-18_2018-01-30
13,1/30/18,S.sid,22,22-25,NP,R1,0.459,22-25_2018-01-30
13,1/30/18,S.sid,23,23-56,NP,R1,0.421,23-56_2018-01-30
13,1/30/18,S.sid,23,23-59,NP,R1,0.427,23-59_2018-01-30
13,1/30/18,S.sid,23,23-63,NP,R1,0.392,23-63_2018-01-30
13,1/30/18,S.sid,23,23-67,NP,R1,0.425,23-67_2018-01-30
13,1/30/18,S.sid,24,24-5,NP,R1,0.492,24-5_2018-01-30
13,1/30/18,S.sid,24,24-11,NP,R1,0.464,24-11_2018-01-30
13,1/30/18,S.sid,24,24-15,NP,R1,0.488,24-15_2018-01-30
13,1/30/18,S.sid,27,27-6,NP,R1,0.486,27-6_2018-01-30
13,1/30/18,S.sid,27,27-18,NP,R1,0.445,27-18_2018-01-30
13,1/30/18,S.sid,27,27-27,NP,R1,0.477,27-27_2018-01-30
13,1/30/18,S.sid,27,27-46,NP,R1,0.483,27-46_2018-01-30
13,1/30/18,S.sid,28,28-4,NP,R1,0.493,28-4_2018-01-30
13,1/30/18,S.sid,28,28-7,NP,R1,0.482,28-7_2018-01-30
13,1/30/18,S.sid,28,28-10,NP,R1,0.5,28-10_2018-01-30
13,1/30/18,S.sid,30,30-3,NP,R1,0.507,30-3_2018-01-30
13,1/30/18,S.sid,30,30-7,NP,R1,0.51,30-7_2018-01-30
13,1/30/18,S.sid,30,30-10,NP,R1,0.493,30-10_2018-01-30
13,1/30/18,S.sid,30,30-14,NP,R1,0.498,30-14_2018-01-30
13,1/30/18,S.sid,20,20-26,Control,R2,0.528,20-26_2018-01-30
13,1/30/18,S.sid,20,20-32,Control,R2,0.524,20-32_2018-01-30
13,1/30/18,S.sid,20,20-38,Control,R2,0.526,20-38_2018-01-30
13,1/30/18,S.sid,20,20-45,Control,R2,0.526,20-45_2018-01-30
13,1/30/18,S.sid,22,22-32,Control,R2,0.418,22-32_2018-01-30
13,1/30/18,S.sid,22,22-35,Control,R2,0.423,22-35_2018-01-30
13,1/30/18,S.sid,22,22-39,Control,R2,0.432,22-39_2018-01-30
13,1/30/18,S.sid,23,23-68,Control,R2,0.413,23-68_2018-01-30
13,1/30/18,S.sid,23,23-72,Control,R2,0.393,23-72_2018-01-30
13,1/30/18,S.sid,23,23-75,Control,R2,0.402,23-75_2018-01-30
13,1/30/18,S.sid,23,23-79,Control,R2,0.406,23-79_2018-01-30
13,1/30/18,S.sid,24,24-16,Control,R2,0.524,24-16_2018-01-30
13,1/30/18,S.sid,24,24-19,Control,R2,0.527,24-19_2018-01-30
13,1/30/18,S.sid,24,24-23,Control,R2,0.522,24-23_2018-01-30
13,1/30/18,S.sid,27,27-57,Control,R2,0.431,27-57_2018-01-30
13,1/30/18,S.sid,27,27-73,Control,R2,0.453,27-73_2018-01-30
13,1/30/18,S.sid,27,27-85,Control,R2,0.435,27-85_2018-01-30
13,1/30/18,S.sid,27,27-94,Control,R2,0.454,27-94_2018-01-30
13,1/30/18,S.sid,28,28-11,Control,R2,0.509,28-11_2018-01-30
13,1/30/18,S.sid,28,28-15,Control,R2,0.49,28-15_2018-01-30
13,1/30/18,S.sid,28,28-20,Control,R2,0.509,28-20_2018-01-30
13,1/30/18,S.sid,28,28-29,Control,R2,0.518,28-29_2018-01-30
13,1/30/18,S.sid,30,30-15,Control,R2,0.548,30-15_2018-01-30
13,1/30/18,S.sid,30,30-20,Control,R2,0.525,30-20_2018-01-30
13,1/30/18,S.sid,30,30-23,Control,R2,0.54,30-23_2018-01-30
13,1/30/18,S.sid,30,30-26,Control,R2,0.532,30-26_2018-01-30
13,1/30/18,S.sid,20,20-29,N,R2,0.446,20-29_2018-01-30
13,1/30/18,S.sid,20,20-33,N,R2,0.489,20-33_2018-01-30
13,1/30/18,S.sid,20,20-39,N,R2,0.489,20-39_2018-01-30
13,1/30/18,S.sid,20,20-46,N,R2,0.462,20-46_2018-01-30
13,1/30/18,S.sid,22,22-27,N,R2,0.388,22-27_2018-01-30
13,1/30/18,S.sid,22,22-33,N,R2,0.392,22-33_2018-01-30
