Treatment,Replicate,Fragment,Genotype,Date,Days,Time_Point,Phase,Sample,C.Ssid,D.Ssid,TotalSH,logC.SH,logD.SH,logSH,D.Prp,Community
N+P,R1,Ss_20-3,Ss_20,2018-02-01,78,T13,Nutrients,Ss_20-3_T13,0.061461809218795,0,0.061461809218795,-1.21139465979434,NA,-1.21139465979434,0,C1
N+P,R2,Ss_22-31,Ss_22,2018-02-01,78,T13,Nutrients,Ss_22-31_T13,0.001362726814525,0.045521661055985,0.046884387870509,-2.86559119833692,-1.34178189919896,-1.32897174983183,0.970934315740918,D
N+P,R2,Ss_22-34,Ss_22,2018-02-01,78,T13,Nutrients,Ss_22-34_T13,0.000383092831773,0.036313266750092,0.036696359581866,-3.41669597422523,-1.43993468009503,-1.43537701727179,0.98956046768294,D
N+P,R2,Ss_22-42,Ss_22,2018-02-01,78,T13,Nutrients,Ss_22-42_T13,0,0.096584306868143,0.096584306868143,NA,-1.01509343253099,-1.01509343253099,1,D
N+P,R2,Ss_23-71,Ss_23,2018-02-01,78,T13,Nutrients,Ss_23-71_T13,0,0.069552831818116,0.069552831818116,NA,-1.15768518317093,-1.15768518317093,1,D
N+P,R2,Ss_23-74,Ss_23,2018-02-01,78,T13,Nutrients,Ss_23-74_T13,0.001347539702905,0.059079067957941,0.060426607660846,-2.87045843022399,-1.22856636481432,-1.21877178628322,0.977699563899596,D
N+P,R2,Ss_23-78,Ss_23,2018-02-01,78,T13,Nutrients,Ss_23-78_T13,0.001399058634379,0.059015484163605,0.060414542797983,-2.85416408389744,-1.22903402556905,-1.21885850679794,0.976842353354278,D
N+P,R2,Ss_23-81,Ss_23,2018-02-01,78,T13,Nutrients,Ss_23-81_T13,0.000103829118428,0.017330717048497,0.017434546166925,-3.98368083339446,-1.76118346822877,-1.75858935312113,0.994044633141945,D
N+P,R2,Ss_27-68,Ss_27,2018-02-01,78,T13,Nutrients,Ss_27-68_T13,0,0.010976685828191,0.010976685828191,NA,-1.95952876587807,-1.95952876587807,1,D
N+P,R2,Ss_27-77,Ss_27,2018-02-01,78,T13,Nutrients,Ss_27-77_T13,0,0.012571688763783,0.012571688763783,NA,-1.9006063793125,-1.9006063793125,1,D
N+P,R2,Ss_27-87,Ss_27,2018-02-01,78,T13,Nutrients,Ss_27-87_T13,0,0.011540221870782,0.011540221870782,NA,-1.93778584141166,-1.93778584141166,1,D
N+P,R2,Ss_27-98,Ss_27,2018-02-01,78,T13,Nutrients,Ss_27-98_T13,0,0.010967786335437,0.010967786335437,NA,-1.9598810186712,-1.9598810186712,1,D
N+P,R2,Ss_28-14,Ss_28,2018-02-01,78,T13,Nutrients,Ss_28-14_T13,0.006063190032079,0.00099351209759,0.007056702129669,-2.21729881992437,-3.00282684029576,-2.15139821417578,0.140789858964454,C1
N+P,R2,Ss_28-19,Ss_28,2018-02-01,78,T13,Nutrients,Ss_28-19_T13,0.006876378702789,0.000164401070609,0.007040779773398,-2.1626402134273,-3.78409535858318,-2.15237923964618,0.023349838498061,C1
N+P,R2,Ss_28-23,Ss_28,2018-02-01,78,T13,Nutrients,Ss_28-23_T13,0.00397015997762,0.012377986480479,0.016348146458099,-2.40119199298557,-1.90734999598935,-1.78653148023013,0.757149228642182,D
N+P,R2,Ss_24-18,Ss_24,2018-02-01,78,T13,Nutrients,Ss_24-18_T13,0.03860600249871,0,0.03860600249871,-1.41334516555108,NA,-1.41334516555108,0,C3
N+P,R2,Ss_24-22,Ss_24,2018-02-01,78,T13,Nutrients,Ss_24-22_T13,0.03154252999941,0.000769106447365,0.032311636446776,-1.50110347522029,-3.11401354796967,-1.49064104625944,0.02380276989784,C3
N+P,R2,Ss_24-25,Ss_24,2018-02-01,78,T13,Nutrients,Ss_24-25_T13,0.023032846715366,0.00042059116773,0.023453437883096,-1.63765238264491,-3.37613985158839,-1.62979348794999,0.01793302840406,C3
N+P,R2,Ss_24-28,Ss_24,2018-02-01,78,T13,Nutrients,Ss_24-28_T13,0.012752413285494,0.002876855053413,0.015629268338907,-1.89440762092436,-2.54108201891906,-1.80606135235911,0.184068440763256,C3
N+P,R2,Ss_30-18,Ss_30,2018-02-01,78,T13,Nutrients,Ss_30-18_T13,0.015812457267147,0,0.015812457267147,-1.80100063515078,NA,-1.80100063515078,0,C3
N+P,R2,Ss_30-22,Ss_30,2018-02-01,78,T13,Nutrients,Ss_30-22_T13,0.018760285184589,0,0.018760285184589,-1.72676056397658,NA,-1.72676056397658,0,C3
N+P,R2,Ss_30-25,Ss_30,2018-02-01,78,T13,Nutrients,Ss_30-25_T13,0.006687433228444,0,0.006687433228444,-2.17474054121942,NA,-2.17474054121942,0,C3
N+P,R2,Ss_20-30,Ss_20,2018-02-01,78,T13,Nutrients,Ss_20-30_T13,0.028608039991748,5.05E-05,0.02865858710761,-1.54351189577486,-4.29630361952319,-1.54274522449325,0.001763768593044,C1
N+P,R2,Ss_20-36,Ss_20,2018-02-01,78,T13,Nutrients,Ss_20-36_T13,0.0042449038348,0.006765565153212,0.011010468988013,-2.37213214393328,-2.16969591929253,-1.95819418197575,0.614466573638085,D
N+P,R2,Ss_20-41,Ss_20,2018-02-01,78,T13,Nutrients,Ss_20-41_T13,0.001662861185241,0,0.001662861185241,-2.77914400393738,NA,-2.77914400393738,0,C1
N+P,R2,Ss_20-48,Ss_20,2018-02-01,78,T13,Nutrients,Ss_20-48_T13,0.006692032273276,0,0.006692032273276,-2.17444197325778,NA,-2.17444197325778,0,C1
A,R1,Ss_22-8,Ss_22,2018-02-05,82,T14,Nutrients,Ss_22-8_T14,0,0.004498471298783,0.004498471298783,NA,-2.34693504606838,-2.34693504606838,1,D
A,R1,Ss_23-54,Ss_23,2018-02-05,82,T14,Nutrients,Ss_23-54_T14,0.000290352416038,0.013961861343503,0.014252213759541,-3.53707455582832,-1.85505667932565,-1.84611767257608,0.979627556747568,D
A,R1,Ss_27-19,Ss_27,2018-02-05,82,T14,Nutrients,Ss_27-19_T14,0.001275014649122,0.005807285661374,0.007082300310497,-2.89448482542888,-2.23602681042143,-2.14982566181592,0.819971676824738,D
A,R1,Ss_28-8,Ss_28,2018-02-05,82,T14,Nutrients,Ss_28-8_T14,0.008711725810518,0.000299275399098,0.009011001209616,-2.0598958018534,-3.52392898137287,-2.0452269520116,0.033212224938831,C1
A,R1,Ss_30-1,Ss_30,2018-02-05,82,T14,Nutrients,Ss_30-1_T14,0.050886726235703,0,0.050886726235703,-1.29339548827984,NA,-1.29339548827984,0,C3
A,R1,Ss_20-1,Ss_20,2018-02-05,82,T14,Nutrients,Ss_20-1_T14,0.01173520369949,0,0.01173520369949,-1.93050936752284,NA,-1.93050936752284,0,C1
A,R2,Ss_22-39,Ss_22,2018-02-05,82,T14,Nutrients,Ss_22-39_T14,0.000136250169668,0.009683984056732,0.0098202342264,-3.86566294823813,-2.01394593423226,-2.00787815355522,0.986125568237299,D
A,R2,Ss_23-79,Ss_23,2018-02-05,82,T14,Nutrients,Ss_23-79_T14,7.25E-05,0.003327437367434,0.003399965516966,-4.13949340289185,-2.47789011052915,-2.46852548762457,0.978667974963086,D
A,R2,Ss_27-94,Ss_27,2018-02-05,82,T14,Nutrients,Ss_27-94_T14,0.000155346106634,0.004639828705779,0.004795174812413,-3.80869962678899,-2.33349805252879,-2.31919555560854,0.967603661448972,D
A,R2,Ss_28-20,Ss_28,2018-02-05,82,T14,Nutrients,Ss_28-20_T14,0.02365579286445,0,0.02365579286445,-1.62606249124742,NA,-1.62606249124742,0,C1
A,R2,Ss_24-23,Ss_24,2018-02-05,82,T14,Nutrients,Ss_24-23_T14,0.020511181903438,1.13E-05,0.020522464091797,-1.68800931382215,-4.94760665389045,-1.6877704955474,0.000549748232406,C3
A,R2,Ss_30-23,Ss_30,2018-02-05,82,T14,Nutrients,Ss_30-23_T14,0.045189946305547,0,0.045189946305547,-1.34495817469488,NA,-1.34495817469488,0,C3
A,R2,Ss_20-45,Ss_20,2018-02-05,82,T14,Nutrients,Ss_20-45_T14,0.014658186324831,0,0.014658186324831,-1.83391976215365,NA,-1.83391976215365,0,C1
N,R1,Ss_22-24,Ss_22,2018-02-05,82,T14,Nutrients,Ss_22-24_T14,0,0.014129083800731,0.014129083800731,NA,-1.84988599902813,-1.84988599902813,1,D
N,R1,Ss_23-55,Ss_23,2018-02-05,82,T14,Nutrients,Ss_23-55_T14,0,0.039489010963805,0.039489010963805,NA,-1.40352374340554,-1.40352374340554,1,D
N,R1,Ss_27-12,Ss_27,2018-02-05,82,T14,Nutrients,Ss_27-12_T14,0,0.011821290729674,0.011821290729674,NA,-1.92733510161286,-1.92733510161286,1,D
N,R1,Ss_24-14,Ss_24,2018-02-05,82,T14,Nutrients,Ss_24-14_T14,0.071696232241863,0.000427902125062,0.072124134366925,-1.1445036666413,-3.36865555670306,-1.14191938620257,0.005932856301398,C3
N,R1,Ss_30-2,Ss_30,2018-02-05,82,T14,Nutrients,Ss_30-2_T14,0.075173106584247,0,0.075173106584247,-1.12393750184227,NA,-1.12393750184227,0,C3
N,R1,Ss_20-2,Ss_20,2018-02-05,82,T14,Nutrients,Ss_20-2_T14,0.070929453819789,0,0.070929453819789,-1.14917338434948,NA,-1.14917338434948,0,C1
N,R2,Ss_22-36,Ss_22,2018-02-05,82,T14,Nutrients,Ss_22-36_T14,0.017558241809346,0.003772525037205,0.021330766846551,-1.75551897423448,-2.42336786925043,-1.67099353127166,0.176858387902513,C1
N,R2,Ss_23-70,Ss_23,2018-02-05,82,T14,Nutrients,Ss_23-70_T14,7.01E-05,0.008653784003715,0.008723894892765,-4.15421452573171,-2.06279394888368,-2.05928957552884,0.991963350096366,D
N,R2,Ss_27-97,Ss_27,2018-02-05,82,T14,Nutrients,Ss_27-97_T14,0.000170888297551,0.012071322625664,0.012242210923214,-3.76728767679473,-1.91824514269819,-1.91214014223604,0.986041059198988,D
N,R2,Ss_28-30,Ss_28,2018-02-05,82,T14,Nutrients,Ss_28-30_T14,0.029410590348061,0.000149634336435,0.029560224684496,-1.53149625797058,-3.82496873793446,-1.52929226923303,0.005062016206981,C1
N,R2,Ss_24-27,Ss_24,2018-02-05,82,T14,Nutrients,Ss_24-27_T14,0.108484655141269,0,0.108484655141269,-0.964631687241864,NA,-0.964631687241864,0,C3
N,R2,Ss_30-24,Ss_30,2018-02-05,82,T14,Nutrients,Ss_30-24_T14,0.092719255654462,0,0.092719255654462,-1.0328300635248,NA,-1.0328300635248,0,C3
N,R2,Ss_20-39,Ss_20,2018-02-05,82,T14,Nutrients,Ss_20-39_T14,0.090245448267329,0,0.090245448267329,-1.04457469349137,NA,-1.04457469349137,0,C1
N+P,R1,Ss_22-6,Ss_22,2018-02-05,82,T14,Nutrients,Ss_22-6_T14,0,0.024759655270726,0.024759655270726,NA,-1.6062554063023,-1.6062554063023,1,D
N+P,R1,Ss_27-27,Ss_27,2018-02-05,82,T14,Nutrients,Ss_27-27_T14,0.000400295581006,0.004445624149586,0.004845919730592,-3.39761920418691,-2.35206725703534,-2.31462378393555,0.917395333959117,D
N+P,R1,Ss_28-4,Ss_28,2018-02-05,82,T14,Nutrients,Ss_28-4_T14,0.009978422672443,0.000465479591784,0.010443902264227,-2.00093810388233,-3.33209935521968,-1.98113720103002,0.044569508600071,C1
N+P,R1,Ss_24-11,Ss_24,2018-02-05,82,T14,Nutrients,Ss_24-11_T14,0.014183406666114,0.000219959932844,0.014403366598957,-1.84821944485091,-3.65765642158559,-1.84153598537254,0.015271425005557,C3
N+P,R1,Ss_30-10,Ss_30,2018-02-05,82,T14,Nutrients,Ss_30-10_T14,0.04904174984537,0,0.04904174984537,-1.30943404226961,NA,-1.30943404226961,0,C3
N+P,R1,Ss_20-23,Ss_20,2018-02-05,82,T14,Nutrients,Ss_20-23_T14,0.031069587970036,0,0.031069587970036,-1.50766450611182,NA,-1.50766450611182,0,C1
N+P,R2,Ss_22-42,Ss_22,2018-02-05,82,T14,Nutrients,Ss_22-42_T14,0,0.013441268725879,0.013441268725879,NA,-1.87155973614508,-1.87155973614508,1,D
N+P,R2,Ss_23-71,Ss_23,2018-02-05,82,T14,Nutrients,Ss_23-71_T14,0,0.008863854690349,0.008863854690349,NA,-2.0523773721663,-2.0523773721663,1,D
N+P,R2,Ss_24-28,Ss_24,2018-02-05,82,T14,Nutrients,Ss_24-28_T14,0.048138246739705,0.003752954933489,0.051891201673194,-1.31750973136754,-2.42562665068268,-1.28490627199163,0.072323531012543,C3
N+P,R2,Ss_30-25,Ss_30,2018-02-05,82,T14,Nutrients,Ss_30-25_T14,0.03679245856498,0,0.03679245856498,-1.43424119054536,NA,-1.43424119054536,0,C3
N+P,R2,Ss_20-36,Ss_20,2018-02-05,82,T14,Nutrients,Ss_20-36_T14,4.02E-05,0.003078494686706,0.003118706021984,-4.39565150526308,-2.51166159163756,-2.50602556113497,0.987106404068297,D
A,R1,Ss_22-16,Ss_22,2018-02-23,100,T19,Heat,Ss_22-16_T19,0,0.011291386090166,0.011291386090166,NA,-1.94725274236548,-1.94725274236548,1,D
A,R1,Ss_22-2,Ss_22,2018-02-23,100,T19,Heat,Ss_22-2_T19,0,0.00642182641651,0.00642182641651,NA,-2.19234143769366,-2.19234143769366,1,D
A,R1,Ss_22-21,Ss_22,2018-02-23,100,T19,Heat,Ss_22-21_T19,0,0.004525020810057,0.004525020810057,NA,-2.34437941918318,-2.34437941918318,1,D
A,R1,Ss_23-57,Ss_23,2018-02-23,100,T19,Heat,Ss_23-57_T19,0,0.010000265805821,0.010000265805821,NA,-1.99998845635327,-1.99998845635327,1,D
A,R1,Ss_23-60,Ss_23,2018-02-23,100,T19,Heat,Ss_23-60_T19,0,0.008674276063949,0.008674276063949,NA,-2.06176676028942,-2.06176676028942,1,D
A,R1,Ss_23-65,Ss_23,2018-02-23,100,T19,Heat,Ss_23-65_T19,0,0.022703443301373,0.022703443301373,NA,-1.64390827085181,-1.64390827085181,1,D
A,R1,Ss_27-28,Ss_27,2018-02-23,100,T19,Heat,Ss_27-28_T19,0.000821338914608,0.004054767685609,0.004876106600218,-3.08547760003965,-2.39203402326496,-2.311926808513,0.83155845801816,D
A,R1,Ss_27-3,Ss_27,2018-02-23,100,T19,Heat,Ss_27-3_T19,0.000165789805049,0.004967806531556,0.005133596336605,-3.78044217913548,-2.3038353258576,-2.28957828363442,0.967704939348837,D
A,R1,Ss_27-9,Ss_27,2018-02-23,100,T19,Heat,Ss_27-9_T19,0,0.002886257208261,0.002886257208261,NA,-2.53966496944793,-2.53966496944793,1,D
A,R1,Ss_28-2,Ss_28,2018-02-23,100,T19,Heat,Ss_28-2_T19,0.000465148040564,0.003327523151194,0.003792671191758,-3.3324088041685,-2.47787891424526,-2.42105480712455,0.877356085712124,D
A,R1,Ss_28-5,Ss_28,2018-02-23,100,T19,Heat,Ss_28-5_T19,0.00107171875664,0.000460516895621,0.001532235652261,-2.96991916843458,-3.33675443161156,-2.81467443665742,0.300552264882756,C1
A,R1,Ss_24-2,Ss_24,2018-02-23,100,T19,Heat,Ss_24-2_T19,0.01404362314938,0,0.01404362314938,-1.85252083303326,NA,-1.85252083303326,0,C3
A,R1,Ss_24-6,Ss_24,2018-02-23,100,T19,Heat,Ss_24-6_T19,0.015988733371029,0,0.015988733371029,-1.79618593974102,NA,-1.79618593974102,0,C3
A,R1,Ss_24-9,Ss_24,2018-02-23,100,T19,Heat,Ss_24-9_T19,0.021761785062529,0,0.021761785062529,-1.6623054834679,NA,-1.6623054834679,0,C3
A,R1,Ss_30-12,Ss_30,2018-02-23,100,T19,Heat,Ss_30-12_T19,0.003244693792236,0,0.003244693792236,-2.4888262821046,NA,-2.4888262821046,0,C3
A,R1,Ss_30-8,Ss_30,2018-02-23,100,T19,Heat,Ss_30-8_T19,0.001090246365393,0,0.001090246365393,-2.96247535248081,NA,-2.96247535248081,0,C3
A,R1,Ss_20-19,Ss_20,2018-02-23,100,T19,Heat,Ss_20-19_T19,0.003186940219483,0,0.003186940219483,-2.49662608293108,NA,-2.49662608293108,0,C1
A,R1,Ss_20-4,Ss_20,2018-02-23,100,T19,Heat,Ss_20-4_T19,0.001745102422363,0,0.001745102422363,-2.75817907864078,NA,-2.75817907864078,0,C1
A,R2,Ss_22-32,Ss_22,2018-02-23,100,T19,Heat,Ss_22-32_T19,7.11E-05,0.004771602808163,0.004842690551614,-4.14820527142825,-2.3213357144992,-2.31491328152542,0.985320609959823,D
A,R2,Ss_22-35,Ss_22,2018-02-23,100,T19,Heat,Ss_22-35_T19,0,0.007453174696858,0.007453174696858,NA,-2.1276586991116,-2.1276586991116,1,D
A,R2,Ss_23-72,Ss_23,2018-02-23,100,T19,Heat,Ss_23-72_T19,5.81E-05,0.003056524258538,0.003114639828086,-4.23570750163828,-2.51477215302085,-2.50659216721305,0.98134115892825,D
A,R2,Ss_23-75,Ss_23,2018-02-23,100,T19,Heat,Ss_23-75_T19,0.000197689046027,0.006902373198155,0.007100062244182,-3.7040173943273,-2.16100156293532,-2.14873784393073,0.972156716486676,D
A,R2,Ss_27-57,Ss_27,2018-02-23,100,T19,Heat,Ss_27-57_T19,0.000159330587479,0.004626340853694,0.004785671441173,-3.7977008425419,-2.33476237298668,-2.32005712105559,0.966706743361499,D
A,R2,Ss_27-73,Ss_27,2018-02-23,100,T19,Heat,Ss_27-73_T19,4.81E-05,0.007525623663232,0.00757369517076,-4.31811225813234,-2.12345750340497,-2.12069217852875,0.993652833069694,D
A,R2,Ss_27-85,Ss_27,2018-02-23,100,T19,Heat,Ss_27-85_T19,0.000130907552403,0.009492030723128,0.009622938275531,-3.88303529712756,-2.02264086475904,-2.01669229989458,0.986396301352543,D
A,R2,Ss_28-11,Ss_28,2018-02-23,100,T19,Heat,Ss_28-11_T19,0.002515096057251,0.002412009070275,0.004927105127525,-2.59944542359522,-2.61762106337981,-2.30740817127146,0.489538787552939,C1
A,R2,Ss_28-15,Ss_28,2018-02-23,100,T19,Heat,Ss_28-15_T19,0.004768472021109,0.003218248552696,0.007986720573805,-2.3216207612341,-2.49238041738561,-2.09763150968012,0.402949937080686,C1
A,R2,Ss_28-29,Ss_28,2018-02-23,100,T19,Heat,Ss_28-29_T19,0.0036425592819,0.000394386407678,0.004036945689578,-2.43859337144744,-3.40407806120613,-2.39394709326377,0.097694256500888,C1
A,R2,Ss_24-16,Ss_24,2018-02-23,100,T19,Heat,Ss_24-16_T19,0.009480737544414,0.000103322044203,0.009584059588617,-2.02315787584656,-3.98580700999769,-2.01845049473283,0.010780613710447,C3
A,R2,Ss_24-19,Ss_24,2018-02-23,100,T19,Heat,Ss_24-19_T19,0.011214190313733,0.000137539033801,0.011351729347533,-1.95023207785207,-3.86157403086273,-1.94493797204971,0.012116130466995,C3
A,R2,Ss_30-15,Ss_30,2018-02-23,100,T19,Heat,Ss_30-15_T19,0.001037013253233,0,0.001037013253233,-2.98421569320677,NA,-2.98421569320677,0,C3
A,R2,Ss_30-20,Ss_30,2018-02-23,100,T19,Heat,Ss_30-20_T19,0.003308102672126,0,0.003308102672126,-2.48042101990372,NA,-2.48042101990372,0,C3
A,R2,Ss_30-26,Ss_30,2018-02-23,100,T19,Heat,Ss_30-26_T19,0.00203134940536,0,0.00203134940536,-2.69221536868353,NA,-2.69221536868353,0,C3
A,R2,Ss_20-26,Ss_20,2018-02-23,100,T19,Heat,Ss_20-26_T19,0.001337895240544,0,0.001337895240544,-2.87357789122796,NA,-2.87357789122796,0,C1
A,R2,Ss_20-32,Ss_20,2018-02-23,100,T19,Heat,Ss_20-32_T19,0.001643095942518,0,0.001643095942518,-2.78433707680267,NA,-2.78433707680267,0,C1
A,R2,Ss_20-38,Ss_20,2018-02-23,100,T19,Heat,Ss_20-38_T19,0.001130340337617,0,0.001130340337617,-2.9467907737778,NA,-2.9467907737778,0,C1
N,R1,Ss_22-11,Ss_22,2018-02-23,100,T19,Heat,Ss_22-11_T19,0,0.016780551513005,0.016780551513005,NA,-1.77519376966234,-1.77519376966234,1,D
N,R1,Ss_22-17,Ss_22,2018-02-23,100,T19,Heat,Ss_22-17_T19,0,0.01000025919545,0.01000025919545,NA,-1.99998874343053,-1.99998874343053,1,D
N,R1,Ss_22-3,Ss_22,2018-02-23,100,T19,Heat,Ss_22-3_T19,0,0.012181316626042,0.012181316626042,NA,-1.91430576814636,-1.91430576814636,1,D
N,R1,Ss_23-58,Ss_23,2018-02-23,100,T19,Heat,Ss_23-58_T19,0,0.018856640147456,0.018856640147456,NA,-1.7245356867529,-1.7245356867529,1,D
N,R1,Ss_23-61,Ss_23,2018-02-23,100,T19,Heat,Ss_23-61_T19,0,0.025510793918111,0.025510793918111,NA,-1.59327602555762,-1.59327602555762,1,D
N,R1,Ss_23-66,Ss_23,2018-02-23,100,T19,Heat,Ss_23-66_T19,0,0.031901520605354,0.031901520605354,NA,-1.49618861553921,-1.49618861553921,1,D
N,R1,Ss_27-21,Ss_27,2018-02-23,100,T19,Heat,Ss_27-21_T19,0.003682450528603,0.005508464293713,0.009190914822316,-2.43386307891818,-2.25896946135277,-2.03664125874334,0.599337976709129,D
N,R1,Ss_27-45,Ss_27,2018-02-23,100,T19,Heat,Ss_27-45_T19,0.000397048298885,0.016643422938368,0.017040471237253,-3.40115666033116,-1.77875735049909,-1.76851839942209,0.976699687857373,D
N,R1,Ss_27-5,Ss_27,2018-02-23,100,T19,Heat,Ss_27-5_T19,0,0.014572413053034,0.014572413053034,NA,-1.8364685272386,-1.8364685272386,1,D
N,R1,Ss_28-3,Ss_28,2018-02-23,100,T19,Heat,Ss_28-3_T19,0.002527470989206,0.003985176115521,0.006512647104728,-2.59731382062317,-2.39955248121667,-2.18624245393426,0.611913412693344,D
N,R1,Ss_28-9,Ss_28,2018-02-23,100,T19,Heat,Ss_28-9_T19,0.001265094545422,0.010474700808941,0.011739795354363,-2.89787701676419,-1.97985837302819,-1.93033947355226,0.892238790606167,D
N,R1,Ss_24-10,Ss_24,2018-02-23,100,T19,Heat,Ss_24-10_T19,0.057789477881468,0.000385398616518,0.058174876497986,-1.23815122929589,-3.41408984868316,-1.23526453002319,0.006624829131034,C3
N,R1,Ss_24-7,Ss_24,2018-02-23,100,T19,Heat,Ss_24-7_T19,0.052129203485112,0.000190342382978,0.05231954586809,-1.28291891088084,-3.7204644978715,-1.28133603432902,0.003638074066199,C3
N,R1,Ss_30-13,Ss_30,2018-02-23,100,T19,Heat,Ss_30-13_T19,0.00582984447191,0,0.00582984447191,-2.23434303115734,NA,-2.23434303115734,0,C3
N,R1,Ss_30-5,Ss_30,2018-02-23,100,T19,Heat,Ss_30-5_T19,0.002699010579681,0,0.002699010579681,-2.56879541307672,NA,-2.56879541307672,0,C3
N,R1,Ss_30-9,Ss_30,2018-02-23,100,T19,Heat,Ss_30-9_T19,0.00206396449069,0,0.00206396449069,-2.68529777876478,NA,-2.68529777876478,0,C3
N,R1,Ss_20-22,Ss_20,2018-02-23,100,T19,Heat,Ss_20-22_T19,0.005406209452418,0,0.005406209452418,-2.26710713246871,NA,-2.26710713246871,0,C1
N,R1,Ss_20-8,Ss_20,2018-02-23,100,T19,Heat,Ss_20-8_T19,0.002185602655475,0,0.002185602655475,-2.6604287903369,NA,-2.6604287903369,0,C1
N,R2,Ss_22-33,Ss_22,2018-02-23,100,T19,Heat,Ss_22-33_T19,0.000419104719737,0.015171757083683,0.015590861803419,-3.37767744834278,-1.81896411944017,-1.80712987800391,0.973118566181838,D
N,R2,Ss_22-41,Ss_22,2018-02-23,100,T19,Heat,Ss_22-41_T19,0,0.016962976980869,0.016962976980869,NA,-1.77049792726165,-1.77049792726165,1,D
N,R2,Ss_23-73,Ss_23,2018-02-23,100,T19,Heat,Ss_23-73_T19,0.001630886538091,0.065850684049543,0.067481570587633,-2.78757625207758,-1.18143970927625,-1.17081481805676,0.975832119438112,D
N,R2,Ss_23-76,Ss_23,2018-02-23,100,T19,Heat,Ss_23-76_T19,0.000222135666878,0.012128431540859,0.012350567207736,-3.65338170401574,-1.91619535883608,-1.90831309669311,0.98201413237617,D
N,R2,Ss_23-80,Ss_23,2018-02-23,100,T19,Heat,Ss_23-80_T19,0.028698349710341,0.000153476069508,0.028851825779849,-1.54214307651685,-3.81395933152789,-1.53982669893721,0.005319457793729,C1
N,R2,Ss_27-67,Ss_27,2018-02-23,100,T19,Heat,Ss_27-67_T19,0,0.061106604836523,0.061106604836523,NA,-1.21391184558348,-1.21391184558348,1,D
N,R2,Ss_27-75,Ss_27,2018-02-23,100,T19,Heat,Ss_27-75_T19,0,0.020446202228721,0.020446202228721,NA,-1.68938734801261,-1.68938734801261,1,D
N,R2,Ss_27-86,Ss_27,2018-02-23,100,T19,Heat,Ss_27-86_T19,0,0.019339668711529,0.019339668711529,NA,-1.71355096965256,-1.71355096965256,1,D
N,R2,Ss_28-13,Ss_28,2018-02-23,100,T19,Heat,Ss_28-13_T19,0.003634658026467,0.010243685932269,0.013878343958736,-2.43953644428361,-1.98954374531229,-1.8576623532249,0.738105782846021,D
N,R2,Ss_28-18,Ss_28,2018-02-23,100,T19,Heat,Ss_28-18_T19,0.008190292243825,8.13E-05,0.00827161258394,-2.08670060158313,-4.08980081363591,-2.08240981474787,0.009831255911608,C1
N,R2,Ss_28-21,Ss_28,2018-02-23,100,T19,Heat,Ss_28-21_T19,0.002723850654564,0.00190479570456,0.004628646359124,-2.56481670794751,-2.72015159696487,-2.33454599920167,0.411523274143646,C1
N,R2,Ss_24-17,Ss_24,2018-02-23,100,T19,Heat,Ss_24-17_T19,0,0.008187942336328,0.008187942336328,NA,-2.08682522452232,-2.08682522452232,1,D
N,R2,Ss_24-21,Ss_24,2018-02-23,100,T19,Heat,Ss_24-21_T19,0.002590807824877,0.001377949272087,0.003968757096964,-2.58656479993999,-2.8607667702791,-2.40134548075432,0.347199195723264,C3
N,R2,Ss_24-24,Ss_24,2018-02-23,100,T19,Heat,Ss_24-24_T19,0.059130566651991,0,0.059130566651991,-1.22818795910924,NA,-1.22818795910924,0,C3
N,R2,Ss_30-16,Ss_30,2018-02-23,100,T19,Heat,Ss_30-16_T19,0.003478720314517,0,0.003478720314517,-2.45858048667194,NA,-2.45858048667194,0,C3
N,R2,Ss_30-21,Ss_30,2018-02-23,100,T19,Heat,Ss_30-21_T19,0.006132618161357,0,0.006132618161357,-2.21235407519155,NA,-2.21235407519155,0,C3
N,R2,Ss_30-27,Ss_30,2018-02-23,100,T19,Heat,Ss_30-27_T19,0.00392699627575,0,0.00392699627575,-2.4059395106017,NA,-2.4059395106017,0,C3
N,R2,Ss_20-29,Ss_20,2018-02-23,100,T19,Heat,Ss_20-29_T19,0.008022349781219,0,0.008022349781219,-2.09569840633573,NA,-2.09569840633573,0,C1
N,R2,Ss_20-33,Ss_20,2018-02-23,100,T19,Heat,Ss_20-33_T19,0.004568037395993,0,0.004568037395993,-2.34027034941915,NA,-2.34027034941915,0,C1
N,R2,Ss_20-46,Ss_20,2018-02-23,100,T19,Heat,Ss_20-46_T19,0.010989159417438,0,0.010989159417438,-1.95903552635085,NA,-1.95903552635085,0,C1
N+P,R1,Ss_22-12,Ss_22,2018-02-23,100,T19,Heat,Ss_22-12_T19,0.000141140289621,0.006653110923061,0.006794251212682,-3.85034899572414,-2.17697523577961,-2.16785839943468,0.979226512944075,D
N+P,R1,Ss_22-18,Ss_22,2018-02-23,100,T19,Heat,Ss_22-18_T19,0.000188545616899,0.007690870904507,0.007879416521405,-3.72458355914139,-2.11402447845532,-2.10350594125613,0.976071119430392,D
N+P,R1,Ss_22-25,Ss_22,2018-02-23,100,T19,Heat,Ss_22-25_T19,0,0.025463771085076,0.025463771085076,NA,-1.59407727860223,-1.59407727860223,1,D
